category	authors	title	venue	year	pmid	doi	pmcid	url	fulltext_xml	topics	status
neurotoxicity	Werner JM, Gödel P, Galldiks N, Krone C, Schroeter M, Holtick U, Flümann R, Wunderlich G, Hallek M, Fink GR, Scheid C, Onur OA, Richardson T.	Non-ICANS neurotoxicity after BCMA-directed CAR-T therapy: Clinical spectrum, outcomes, and a framework for neurology-oncology co-management	HemaSphere	2026	42306065	10.1002/hem3.70404	PMC13266575	https://pmc.ncbi.nlm.nih.gov/articles/PMC13266575/	fulltext/werner_2026_pmid42306065.xml	clinical;neurotoxicity	fulltext_xml
neurotoxicity	Yamamoto Y, Masauji T, Shimasaki T.	Immunotherapy-associated dysgraphia as an early neurocognitive manifestation of immune effector cell-associated neurotoxicity syndrome: clinical characteristics, mechanistic insights, and assessment challenges	Frontiers in immunology	2026	42136681	10.3389/fimmu.2026.1731798	PMC13167948	https://pmc.ncbi.nlm.nih.gov/articles/PMC13167948/	fulltext/yamamoto_2026_pmid42136681.xml	clinical;neurotoxicity;review	fulltext_xml
neurotoxicity	Yoshihara M, Yuyama S, Yasumuro O, Funakoshi R.	Syndrome of inappropriate antidiuretic hormone secretion following immune effector cell-associated neurotoxicity syndrome during blinatumomab therapy: a case report	Journal of pharmaceutical health care and sciences	2026	42432807	10.1186/s40780-026-00606-x		https://doi.org/10.1186/s40780-026-00606-x		clinical;cytokine_release_syndrome;hematologic_malignancy;neurotoxicity;organ_function;renal_electrolyte	metadata_only
neurotoxicity	Yoshihara M, Yuyama S, Yasumuro O, Funakoshi R.	Syndrome of inappropriate antidiuretic hormone secretion (SIADH) following immune effector cell-associated neurotoxicity syndrome (ICANS) during blinatumomab therapy: A case report	Research Square	2026		10.21203/rs.3.rs-9674917/v1		https://doi.org/10.21203/rs.3.rs-9674917/v1		clinical;cytokine_release_syndrome;hematologic_malignancy;neurotoxicity;organ_function;renal_electrolyte	metadata_only
neurotoxicity	Zahedi A, Ifejeokwu OV, Griffin SP, Dean EA.	Repurposing mitochondrial-targeting drugs for management of ICANS in CAR T-cell therapy: a novel steroid-sparing approach	Frontiers in pharmacology	2026	42582333	10.3389/fphar.2026.1896516		https://doi.org/10.3389/fphar.2026.1896516		clinical;neurotoxicity;steroids_immunomodulation	metadata_only
neurotoxicity	van Besien H, Ozkan G, Easton N, Tix T, Alhomoud M, Shouval R, Rejeski K, Yamshon S.	Non-ICANS neurologic toxicity after BCMA CAR-T therapy: a systematic review and meta-analysis of 4630 patients with multiple myeloma	Blood advances	2026	41886632	10.1182/bloodadvances.2026019617		https://doi.org/10.1182/bloodadvances.2026019617		clinical;cytokine_release_syndrome;hematologic_malignancy;neurotoxicity;on_target_off_tumor;review	metadata_only
neurotoxicity	Aboubakr O, Houillier C, Choquet S, Dupont S, Hoang-Xuan K, Mathon B.	Epileptic seizures in patients with primary central nervous system lymphoma: A systematic review	Revue neurologique	2025	38042665	10.1016/j.neurol.2023.08.021		https://doi.org/10.1016/j.neurol.2023.08.021		clinical;grading_management;hematologic_malignancy;neurotoxicity;review	metadata_only
neurotoxicity	Agarwal RD, Kunwor R, Sudanagunta K.	Posterior reversible encephalopathy syndrome after CD19 chimeric antigen receptor therapy for B-acute lymphoblastic leukemia: case report	Frontiers in oncology	2025	40989690	10.3389/fonc.2025.1639892	PMC12450662	https://pmc.ncbi.nlm.nih.gov/articles/PMC12450662/	fulltext/agarwal_2025_pmid40989690.xml	clinical;cytokine_release_syndrome;hematologic_malignancy;neurotoxicity;steroids_immunomodulation	fulltext_xml
neurotoxicity	Angelillo P, Alarcon Tomas A, Campodonico E, Novak U, Gabellier L, Blau IW, Kwon M, Ram R, Forcade E, Besley C, Vucinic V, Kröger N, Corral LL, Vydra J, Ferrari S, von Tresckow B, Rubio MT, Hernani R, Sica S, Stölzel F, Rovira M, Wagner-Drouet E, Pérez-Simón JA, Castilla-Llorente C, Ferreri AJM, Hoogenboom JD, Sanchez Ortega I, Malard F, Kuball J, Ruggeri A.	Severe ICANS after CAR T-cell therapy and assessment of prevention with levetiracetam for seizure prophylaxis following CAR T-cell for DLBCL & PMBCL in Europe: a survey on behalf of the Cellular Therapy & Immunobiology Working Party (CTIWP) of the EBMT	Bone marrow transplantation	2025	39455896	10.1038/s41409-024-02451-8		https://doi.org/10.1038/s41409-024-02451-8		clinical;hematologic_malignancy;neurotoxicity	metadata_only
neurotoxicity	Belloni S, Giacon C, Magon A, Girardi D, Arcidiacono MA, Ghizzardi G, Conte G, Caruso R, Arrigoni C.	Factors Associated with Immune Effector Cell-Associated Neurotoxicity Syndrome in Adults with Hematological Malignancies Undergoing Chimeric Antigen Receptor T-Cell Therapy: A Systematic Review	Seminars in oncology nursing	2025	40628565	10.1016/j.soncn.2025.151944		https://doi.org/10.1016/j.soncn.2025.151944		clinical;grading_management;hematologic_malignancy;neurotoxicity;review	metadata_only
neurotoxicity	Blumenberg V, Puliafito BR, Graham CE, Leick MB, Chowdhury MR, King M, Harris DL, Raje NS, Branagan AR, Yee AJ, Cirstea D, Gallagher KME, Dietrich J, Maus MV, Frigault MJ.	Cyclophosphamide mitigates non-ICANS neurotoxicities following ciltacabtagene autoleucel treatment	Blood	2025	40163799	10.1182/blood.2024028172	PMC12782967	https://pmc.ncbi.nlm.nih.gov/articles/PMC12782967/		clinical;neurotoxicity	metadata_only
neurotoxicity	Buciuc AG, Tran S, Weber M, Padilla V, Rueda-Lara M, Espinel Z.	Immune Effector Cell-Associated Neurotoxicity Syndrome After CAR T-Cell Therapy and Other Psychiatric Manifestations: A Review and Case Series	Journal of clinical medicine	2025	40094890	10.3390/jcm14051451	PMC11900558	https://pmc.ncbi.nlm.nih.gov/articles/PMC11900558/	fulltext/buciuc_2025_pmid40094890.xml	clinical;neurotoxicity;review;steroids_immunomodulation	fulltext_xml
neurotoxicity	Cao L, Zhou M, Wei Z, Zhu R, Chen H, Zhou L, Hu S, Bai Z, Wu S.	Frontline therapy combining with intrathecal dexamethasone effectively alleviate immune effector cell-associated neurotoxicity syndrome in pediatric relapsed B-ALL receiving pCAR-19B-cases report	BMC pediatrics	2025	41039358	10.1186/s12887-025-06118-1	PMC12492718	https://pmc.ncbi.nlm.nih.gov/articles/PMC12492718/	fulltext/cao_2025_pmid41039358.xml	clinical;cytokine_release_syndrome;grading_management;hematologic_malignancy;icv_intraventricular;neurotoxicity;pediatric;steroids_immunomodulation;systemic_iv	fulltext_xml
neurotoxicity	De Philippis C, Giacomel A, Pensato U, Pinton C, Taurino D, Mannina D, Mariotti J, Sarina B, Marcheselli S, Timofeeva I, Capizzuto R, Santoro A, Bramanti S.	Late-onset relapsing neurotoxicity after Brexucabtagene autoleucel associated with high chimeric antigen receptor T cells in cerebrospinal fluid	Cytotherapy	2025	39152952	10.1016/j.jcyt.2024.07.015		https://doi.org/10.1016/j.jcyt.2024.07.015		clinical;cytokine_release_syndrome;hematologic_malignancy;neurotoxicity;steroids_immunomodulation	metadata_only
neurotoxicity	Fatahichegeni M, Ansarian MA, Wang Y, Ren J, Zhang T, Wang X.	Immune effector cell-associated neurotoxicity syndrome following CAR T-cell therapy: a review of recent advances	Journal of translational medicine	2025	41454396	10.1186/s12967-025-07646-1	PMC12849438	https://pmc.ncbi.nlm.nih.gov/articles/PMC12849438/	fulltext/fatahichegeni_2025_pmid41454396.xml	cardiopulmonary;clinical;cytokine_release_syndrome;neurotoxicity;organ_function;review;steroids_immunomodulation	fulltext_xml
neurotoxicity	Freund BE, Feyissa AM, Betiku OE, Shar A, Drees C, Sherman W, Qin H, Britton JW, Barrios MS, Quinones-Hinojosa A, Tatum WO.	Acute Symptomatic Seizures During CAR T-Cell Therapy for Hematologic Malignancies: Tri-Site Mayo Clinic Experience	Neurology	2025	40215424	10.1212/wnl.0000000000213535		https://doi.org/10.1212/wnl.0000000000213535		clinical;grading_management;hematologic_malignancy;neurotoxicity	metadata_only
neurotoxicity	Fukui D, Sakakibara-Konishi J, Azuma R, Yoshida Y, Morinaga D, Ito S, Furuta M, Takasihma Y, Kitai H, Konno S.	Rapid disease progression and hydrocephalus following tarlatamab therapy initiation: A case report	Respiratory medicine case reports	2025	41311375	10.1016/j.rmcr.2025.102324	PMC12648723	https://pmc.ncbi.nlm.nih.gov/articles/PMC12648723/	fulltext/fukui_2025_pmid41311375.xml	clinical;neurotoxicity;other_solid	fulltext_xml
neurotoxicity	Giesler S, Biavasco F, Wertheimer T, Zeiser R, Vinnakota JM.	Biology-driven therapies of CAR T immune effector cell-associated neurotoxicity syndrome	Immunotherapy	2025	40438973	10.1080/1750743x.2025.2510893	PMC12506745	https://pmc.ncbi.nlm.nih.gov/articles/PMC12506745/		hematologic_malignancy;infection_immune;neurotoxicity;preclinical;review	metadata_only
neurotoxicity	Gomez-Llobell M, Serra Smith C, Gómez-Costas D, Gómez-Centurión I, García Domínguez JM, Escudero-Vilaplana V, Fernández Bullido Y, Carbonell D, Pion M, Bailén R, Gil-Perotin S, Martínez Ginés ML, Revuelta-Herrero JL, Fernández-Caldas P, Fernández VAP, Collado-Borrell R, Bastos-Oreiro M, Villanueva-Bueno C, García-Sanz R, Kwon M.	ICANS risk model in CD19 CAR-T therapy: insights from serum and CSF cytokine profiling	Bone marrow transplantation	2025	40707782	10.1038/s41409-025-02679-y	PMC12568627	https://pmc.ncbi.nlm.nih.gov/articles/PMC12568627/	fulltext/gomezllobell_2025_pmid40707782.xml	clinical;cytokine_release_syndrome;hematologic_coagulopathy;neurotoxicity;organ_function	fulltext_xml
neurotoxicity	Goto H.	CRS and ICANS in CAR T-cell therapy for large B-cell lymphoma	Journal of clinical and experimental hematopathology : JCEH	2025	41443883	10.3960/jslrt.25072	PMC12884143	https://pmc.ncbi.nlm.nih.gov/articles/PMC12884143/	fulltext/goto_2025_pmid41443883.xml	clinical;cytokine_release_syndrome;grading_management;hematologic_malignancy;neurotoxicity;review	fulltext_xml
neurotoxicity	Hassankhani A, Bagley SJ, Dahmoush H, Parsons MS, Nabavizadeh A.	Role of Neuroimaging in Cancer-Treatment Neurotoxicity	AJR. American journal of roentgenology	2025	40557987	10.2214/ajr.25.33139		https://doi.org/10.2214/ajr.25.33139		clinical;neurotoxicity;review	metadata_only
neurotoxicity	He J, Connors J, Meador A, Xu S, Meador H, Jiang H, Fueyo J, Gomez-Manzano C, Friedman GK, Zaky W, Sadighi Z, Slopis JM, Ahmad AH.	Immunotherapy-related neurotoxicity in the central nervous system of children with cancer	Neuro-oncology	2025	39535217	10.1093/neuonc/noae243	PMC11889721	https://pmc.ncbi.nlm.nih.gov/articles/PMC11889721/		clinical;cytokine_release_syndrome;grading_management;neurotoxicity;pediatric;review	metadata_only
neurotoxicity	Jonokuchi AJ, Yu AW, Kaur G, Satwani P, Reshef R, Wesley SF.	Surviving Grade 4 ICANS: A Case Report and Discussion of Emerging Management Strategies	Journal of child neurology	2025	40370190	10.1177/08830738251335055		https://doi.org/10.1177/08830738251335055		clinical;hematologic_malignancy;neurotoxicity	metadata_only
neurotoxicity	Kato K, Nakagaki H, Yamauchi T, Mukaino T, Sakata A, Watanabe E, Watanabe M, Ishihara D, Imanaga H, Sasaki K, Sakoda T, Jinnouchi F, Miyawaki K, Shima T, Kikushige Y, Mori Y, Hotta T, Kunisaki Y, Shigeto H, Isobe N, Akashi K.	Pre-CAR-T GTE Scoring of Electroencephalogram Abnormalities as a Predictive Biomarker for ICANS	Research Square	2025		10.21203/rs.3.rs-6087514/v1		https://doi.org/10.21203/rs.3.rs-6087514/v1		clinical;cytokine_release_syndrome;hematologic_malignancy;neurotoxicity	metadata_only
neurotoxicity	Kaulen LD, Martinez-Lage M, Abramson JS, Karschnia P, Doubrovinskaia S, Shankar GM, Choi BD, Ramundo CM, Ehret F, Barnes JA, El-Jawahri A, Hochberg EP, Johnson PC, Soumerai JD, Plotkin SR, Batchelor TT, Wick W, Maus MV, Chen YB, Frigault MJ, Dietrich J.	Clinical presentation, management, and outcome of TIAN in CNS lymphoma treated with CD19-CAR T-cell therapy	Blood	2025	40663771	10.1182/blood.2025028964		https://doi.org/10.1182/blood.2025028964		cytokine_release_syndrome;hematologic_malignancy;neurotoxicity;preclinical	metadata_only
neurotoxicity	Kazzi C, Simpson T, Wronski M, Seery N, Wesselingh R, Tan TH, Ko KY, Pearce DJ, Abbott C, Li J, Griffith SP, Wong SM, Westworth M, Inam S, Tam CS, Fleming S, Van Der Walt A, O'Brien TJ, Alpitsis R, Spencer A, Malpas CB, Sanfilippo P, Monif M.	CLOX and neurotox: Utility of the clock drawing task in monitoring for immune effector cell-associated neurotoxicity syndrome following chimeric antigen receptor T-cell therapy	British journal of haematology	2025	40717546	10.1111/bjh.70044	PMC12512059	https://pmc.ncbi.nlm.nih.gov/articles/PMC12512059/	fulltext/kazzi_2025_pmid40717546.xml	clinical;neurotoxicity	fulltext_xml
neurotoxicity	Kazzi C, Simpson T, Abbott C, Wronski M, Seery N, Tan TH, Wesselingh R, Ko K, Wong SM, Inam S, Tam C, Fleming S, O'Brien TJ, Alpitsis R, Spencer A, Malpas C, Monif M.	Monitoring the neurological complications of chimeric antigen receptor (CAR) T-cell therapy in patients with sensory and physical impairments and non-native-speaking backgrounds using modified immune effector cell-associated encephalopathy (ICE) scores: a case series	BMJ neurology open	2025	39950093	10.1136/bmjno-2024-000927	PMC11822436	https://pmc.ncbi.nlm.nih.gov/articles/PMC11822436/	fulltext/kazzi_2025_pmid39950093.xml	clinical;neurotoxicity	fulltext_xml
neurotoxicity	Lazzari ZT, Gandh AS, Sannananja B, Belagaje SR, Hutto SK.	Progressive Multiple Cranial Neuropathies as a Manifestation of CAR-T Neurotoxicity	The Neurohospitalist	2025	41147017	10.1177/19418744251393076		https://doi.org/10.1177/19418744251393076		clinical;cytokine_release_syndrome;hematologic_malignancy;neurotoxicity;steroids_immunomodulation;systemic_iv	metadata_only
neurotoxicity	Lim KJC, Tan M, Parrondo R, Chhabra S, Dooley K, De Menezes Silva Corraes A, Carabenciov D, Gertz M, Hwa L, Haily S, Kapoor P, Kourelis T, Warsame R, Cook J, Binder M, Bergsagel PL, Yadav U, Wiedmeier-Nutor E, Geyer S, Ailawadhi S, Fonseca R, Kumar S, Zekeridou A, Lin Y.	Clinical course, risk factors and mitigating strategies for Immune effector cell-associated late onset neurotoxicities after ciltacabtagene autoleucel CAR-T in multiple myeloma	Blood cancer journal	2025	41476076	10.1038/s41408-025-01441-3	PMC12827462	https://pmc.ncbi.nlm.nih.gov/articles/PMC12827462/	fulltext/lim_2025_pmid41476076.xml	clinical;cytokine_release_syndrome;grading_management;hematologic_malignancy;neurotoxicity	fulltext_xml
neurotoxicity	Liu B, Dai Y, Liu L, Wang Q, Guan G.	The timing of concurrent intrathecal chemotherapy during blinatumomab infusion influences neurotoxicity in pediatric acute lymphoblastic leukemia	Frontiers in immunology	2025	41550943	10.3389/fimmu.2025.1690916	PMC12808377	https://pmc.ncbi.nlm.nih.gov/articles/PMC12808377/	fulltext/liu_2025_pmid41550943.xml	clinical;hematologic_malignancy;icv_intraventricular;neurotoxicity;pediatric	fulltext_xml
neurotoxicity	Llata-Ortega J, Pau-Parra A, Alonso-Martínez C, García-Roche A, Carpio C, Barba P, Murillo-Florez I, Iacoboni G.	Use of Dasatinib for the Treatment of Refractory Immune Effector Cell-Associated Neurotoxicity Syndrome After Axicabtagene Ciloleucel Infusion: A Case Report	European journal of haematology	2025	40954138	10.1111/ejh.70038		https://doi.org/10.1111/ejh.70038		clinical;cytokine_release_syndrome;icv_intraventricular;neurotoxicity;steroids_immunomodulation	metadata_only
neurotoxicity	Lu IN, Müller-Miny L, Krekeler C, Cheung PF, Antonopoulou G, Jeibmann A, Schulte-Mecklenbeck A, Kerl K, Call S, Reicherts C, Bleckmann A, Stelljes M, Lenz G, Wiendl H, Meyer Zu Hörste G, Grauer OM.	The CXCL16/CXCR6 axis is linked to immune effector cell-associated neurotoxicity in chimeric antigen receptor (CAR) T cell therapy	Genome medicine	2025	40588764	10.1186/s13073-025-01498-6	PMC12210444	https://pmc.ncbi.nlm.nih.gov/articles/PMC12210444/	fulltext/lu_2025_pmid40588764.xml	clinical;neurotoxicity	fulltext_xml
neurotoxicity	Mancuso K, Talarico M, Manzato E, Barbato S, Tacchetti P, Zamagni E, Cavo M.	T-Cell Redirecting Therapies in Multiple Myeloma: Pathogenesis and Management of Toxicities Beyond CRS and ICANS	Cancers	2025	40361441	10.3390/cancers17091514	PMC12070925	https://pmc.ncbi.nlm.nih.gov/articles/PMC12070925/	fulltext/mancuso_2025_pmid40361441.xml	clinical;cytokine_release_syndrome;hematologic_coagulopathy;hematologic_malignancy;hlh_mas;infection_immune;neurotoxicity;organ_function;review	fulltext_xml
neurotoxicity	Marino MD, Mader JP, Kardasis W, Murphy M, Mahmoud SY.	Evolving Magnetic Resonance Imaging (MRI) Findings in Immune Effector Cell-Associated Neurotoxicity Syndrome	Cureus	2025	40539162	10.7759/cureus.84407	PMC12177437	https://pmc.ncbi.nlm.nih.gov/articles/PMC12177437/	fulltext/marino_2025_pmid40539162.xml	clinical;cytokine_release_syndrome;hematologic_malignancy;neurotoxicity	fulltext_xml
neurotoxicity	McGuire JL, Pinto S, Erdogan EN, Li Y, Bhatia A, Oztek MA, Vossough A, Wright JN, Shah R, Carapia NT, Shams N, Westermann C, Taraseviciute A, Yates B, Naik S, Gardner R, Annesley C, Hsieh E, Diorio C, Myers R, Epperly R, Talleur A, Shalabi H, Shah N, Gust J.	Neuroimaging Findings in Children and Young Adults With Neurotoxicity After CAR T-Cell Therapy for B-Cell Malignancies	Neurology	2025	40921024	10.1212/wnl.0000000000214086	PMC12442811	https://pmc.ncbi.nlm.nih.gov/articles/PMC12442811/	fulltext/mcguire_2025_pmid40921024.xml	clinical;neurotoxicity;pediatric	fulltext_xml
neurotoxicity	Modoni A, Vollono C, Galli E, Capriati L, Sorà F, Hohaus S, Servidei S, Piccirillo N, Calabresi P, Sica S.	Predictors of Neurotoxicity in a Large Cohort of Italian Patients Undergoing Anti-CD19 Chimeric Antigen Receptor (CAR) T-Cell Therapy	Brain and behavior	2025	40984814	10.1002/brb3.70891	PMC12455013	https://pmc.ncbi.nlm.nih.gov/articles/PMC12455013/	fulltext/modoni_2025_pmid40984814.xml	clinical;cytokine_release_syndrome;hematologic_malignancy;neurotoxicity	fulltext_xml
neurotoxicity	Mokhtari S, Asquith JM, Kareem SS, Bachmeier CA, Pina Y, Faramand RG, Kim Y, Peguero EN, Sahebjam S, Jaffer MH, Iacono DP, Jain MD, Vogelbaum MA, Davila ML, Forsyth PA, Locke FL, Lazaryan A.	Intravenous Immunoglobulin (IVIG) for Patients with Severe Neurotoxicity Associated with Chimeric Antigen Receptor T-Cell (CAR-T) Therapy	International journal of molecular sciences	2025	40332772	10.3390/ijms26083904	PMC12028060	https://pmc.ncbi.nlm.nih.gov/articles/PMC12028060/	fulltext/mokhtari_2025_pmid40332772.xml	clinical;hematologic_malignancy;neurotoxicity;steroids_immunomodulation;systemic_iv	fulltext_xml
neurotoxicity	Nomiyama T, Setoyama D, Yamanaka I, Shimo M, Miyawaki K, Yamauchi T, Jinnouchi F, Sakoda T, Sasaki K, Shima T, Kikushige Y, Mori Y, Akashi K, Kato K, Kunisaki Y.	Cerebrospinal fluid proteomics exerts predictive potential for immune effector cell-associated neurotoxicity syndrome (ICANS) in CAR-T cell therapy	Leukemia	2025	40065076	10.1038/s41375-025-02541-6	PMC11976296	https://pmc.ncbi.nlm.nih.gov/articles/PMC11976296/	fulltext/nomiyama_2025_pmid40065076.xml	clinical;neurotoxicity	fulltext_xml
neurotoxicity	Olaya Vargas A, Salazar-Rosales H, Caballero-Palacios M, Ramírez-Uribe N, López-Hernández G, Morales-Martinez E, Cervantes-Delgado M, Velasco Hidalgo L, Castellanos-Toledo A, Cárdenas-Cardos R, Niembro-Zúñiga A, Rivera-Luna R, Olaya-Nieto A, Ponce-Cruz J, Shalkow-Klincovstein J, Melchor-Vidal Y, Díaz-Machorro R.	High-risk neuroblastoma in Mexico: from multimodal treatment to immunotherapy. Regarding the first case treated with naxitamab	Frontiers in oncology	2025	40606987	10.3389/fonc.2025.1520171	PMC12213693	https://pmc.ncbi.nlm.nih.gov/articles/PMC12213693/	fulltext/olaya_2025_pmid40606987.xml	cardiopulmonary;gd2_agent;hematologic_malignancy;neuroblastoma;neurotoxicity;on_target_off_tumor;organ_function;pediatric;preclinical;review	fulltext_xml
neurotoxicity	Ow KV.	CAR T-Cell Therapy Unveiled: Navigating Beyond CRS and ICANS to Address Delayed Complications and Optimize Management Strategies	Journal of the advanced practitioner in oncology	2025	39990042	10.6004/jadpro.2025.16.7.6	PMC11840332	https://pmc.ncbi.nlm.nih.gov/articles/PMC11840332/	fulltext/ow_2025_pmid39990042.xml	clinical;cytokine_release_syndrome;hematologic_malignancy;neurotoxicity	fulltext_xml
neurotoxicity	Park L, Tsai Y, Hu R, Lim H, Faulhaber LD, Burleigh K, Bose M, Faulhaber EM, Draper IH, Smith SE, Shih AY, Hirayama AY, Turtle CJ, Annesley CE, Gardner RA, Gustafson HH, Zheng Y, Gust J.	Cytokines mediate increased endothelial-leukocyte interaction and brain capillary plugging during CAR T cell neurotoxicity	bioRxiv	2025		10.1101/2025.02.19.638920		https://doi.org/10.1101/2025.02.19.638920		cardiopulmonary;neurotoxicity;organ_function;preclinical	metadata_only
neurotoxicity	Pensato U, Muccioli L, Taurino D, Pondrelli F, Asioli GM, de Philippis C, Mannina D, Bagnato G, Marcheselli S, Zinzani PL, Bonifazi F, Bramanti S, Guarino M.	Impact of neurotoxicity and steroid therapy on cancer progression-free survival in lymphoma patients treated with anti-CD19 CAR T cells	Neuro-oncology practice	2025	40487586	10.1093/nop/npae128	PMC12137211	https://pmc.ncbi.nlm.nih.gov/articles/PMC12137211/		clinical;hematologic_malignancy;neurotoxicity	metadata_only
neurotoxicity	Pondrelli F, Muccioli L, Mason F, Zenesini C, Ferri L, Asioli GM, Rossi S, Rinaldi R, Rondelli F, Nicodemo M, D'Angelo R, Barone V, Sambati L, Pensato U, Zinzani PL, Casadei B, Bonifazi F, Maffini E, Pierucci E, Cortelli P, Tinuper P, Bisulli F, Guarino M.	EEG as a predictive biomarker of neurotoxicity in anti-CD19 CAR T-cell therapy	Journal of neurology	2025	40278905	10.1007/s00415-025-13102-3	PMC12031834	https://pmc.ncbi.nlm.nih.gov/articles/PMC12031834/	fulltext/pondrelli_2025_pmid40278905.xml	clinical;grading_management;hematologic_malignancy;neurotoxicity	fulltext_xml
neurotoxicity	Rozenberg A, Shelly S, Winer R, Fineman R, Haller S, Ringelstein-Harlev S, Henig I, Yehudai-Ofir D, Zuckerman T, Tadmor T, Harel R, Ganelin-Cohen E, Beyar-Katz O.	CCR5 predicts neurotoxicity in CAR-T-cell therapy	British journal of haematology	2025	40572013	10.1111/bjh.20228	PMC12436234	https://pmc.ncbi.nlm.nih.gov/articles/PMC12436234/	fulltext/rozenberg_2025_pmid40572013.xml	clinical;neurotoxicity	fulltext_xml
neurotoxicity	Schulenburg A, Rüsing LZ, Bumberger A, Mitterbauer M, Rabitsch W.	S100 as marker for immune effector cell-associated neurotoxicity syndrome	Wiener klinische Wochenschrift	2025	39365474	10.1007/s00508-024-02451-0	PMC12370851	https://pmc.ncbi.nlm.nih.gov/articles/PMC12370851/	fulltext/schulenburg_2025_pmid39365474.xml	clinical;cytokine_release_syndrome;neurotoxicity	fulltext_xml
neurotoxicity	Schulenburg A, Schulenburg A, Rüsing L, Bumberger A, Mitterbauer M, Cserna J, Petrasch C, Oesterreicher S, Worel N, Rabitsch W.	Retrospective Analysis: S100 as Marker for Immune Effector Cell-Associated Neurotoxicity Syndrome	Oncology	2025	39999826	10.1159/000543949	PMC12490844	https://pmc.ncbi.nlm.nih.gov/articles/PMC12490844/	fulltext/schulenburg_2025_pmid39999826.xml	clinical;cytokine_release_syndrome;neurotoxicity	fulltext_xml
neurotoxicity	Suresh A, Wishart HA, Arslan MN, Lizcano RA, Shah PS, PonnamReddy S, Hayes CA, Jacobson BS, Moncrief G, Martinez-Camblor P, Chan AM, Meehan KR, Hill JM.	Novel Neurocognitive Testing Tool for Early Neurotoxicity Detection Following Anti-CD19 and Anti-BCMA Chimeric Antigen Receptor (CAR) T-cell Therapy: A Pilot Study	Clinical lymphoma, myeloma & leukemia	2025	39814673	10.1016/j.clml.2024.12.011	PMC13086173	https://pmc.ncbi.nlm.nih.gov/articles/PMC13086173/	fulltext/suresh_2025_pmid39814673.xml	clinical;hematologic_malignancy;neurotoxicity	fulltext_xml
neurotoxicity	Takahata A, Akita K, Shimada T, Bando K, Toyota S.	Utility of CSF IL-6 monitoring in managing ICANS associated with Epcoritamab treatment: a case report and literature review	Journal of clinical and experimental hematopathology : JCEH	2025	40159285	10.3960/jslrt.24080		https://doi.org/10.3960/jslrt.24080		clinical;cytokine_release_syndrome;drug_interaction_pk;hematologic_malignancy;neurotoxicity;review	metadata_only
neurotoxicity	Ursu R, Barsan C, Di Blasi R, Belin C, Cuzzubbo S, El Soudany M, Cristinelli C, Sivapragassame R, Ouedrani A, Thieblemont C, Caillat-Zucman S, Carpentier AF.	Baseline Cognitive and Neurological Status Does Not Modify the Occurrence of ICANS in CAR T-Cell Therapy for Aggressive B-Cell Lymphoma	European journal of neurology	2025	40542557	10.1111/ene.70236	PMC12181688	https://pmc.ncbi.nlm.nih.gov/articles/PMC12181688/	fulltext/ursu_2025_pmid40542557.xml	clinical;cytokine_release_syndrome;hematologic_malignancy;neurotoxicity	fulltext_xml
neurotoxicity	Ursu R, Cuzzubbo S, Carpentier AF.	Neurotoxicity from chimeric antigen receptor T-cells: an update on diagnosis and treatment	Current opinion in neurology	2025	40748015	10.1097/wco.0000000000001420		https://doi.org/10.1097/wco.0000000000001420		clinical;neurotoxicity;review	metadata_only
neurotoxicity	Vichare A, Lee JS, Duong TQ.	Neuroimaging Findings of CAR T-Cell-Associated Neurotoxicity: A Review	Neurology. Clinical practice	2025	40687961	10.1212/cpj.0000000000200488		https://doi.org/10.1212/cpj.0000000000200488		clinical;neurotoxicity;review	metadata_only
neurotoxicity	Vilaseca A, Ariño H, Iacoboni G, Feijóo S, Zabalza A, Fissolo N, Arévalo MJ, Carpio C, Sánchez M, Tintoré M, Comabella M, Montalban X, Barba P, Vidal-Jordana Á.	Severity-Dependent Neuroaxonal Damage Assessed by Serum Neurofilaments in ICANS Patients Undergoing CD19-Targeted CAR T-Cell Therapy	European journal of neurology	2025	40765152	10.1111/ene.70305	PMC12325479	https://pmc.ncbi.nlm.nih.gov/articles/PMC12325479/	fulltext/vilaseca_2025_pmid40765152.xml	clinical;hematologic_malignancy;neurotoxicity	fulltext_xml
neurotoxicity	Vonberg FW, Malik I, O'Reilly M, Hyare H, Carr AS, Roddie C.	Neurotoxic complications of chimeric antigen receptor (CAR) T-cell therapy	Journal of neurology, neurosurgery, and psychiatry	2025	40185628	10.1136/jnnp-2024-333924		https://doi.org/10.1136/jnnp-2024-333924		clinical;neurotoxicity;other_solid;review	metadata_only
neurotoxicity	Wang X, He X, Zhang T, Liu J, Zhao M.	Latest updates on pathogenesis mechanisms and management strategies for cytokine release syndrome, neurotoxicity, and hemophagocytic lymphohistiocytosis related to CAR-T cell therapies	Annals of hematology	2025	40536724	10.1007/s00277-025-06467-y	PMC12283850	https://pmc.ncbi.nlm.nih.gov/articles/PMC12283850/	fulltext/wang_2025_pmid40536724.xml	cytokine_release_syndrome;hlh_mas;neurotoxicity;organ_function;preclinical;review	fulltext_xml
neurotoxicity	Wesley SF, Friedman AR, Gordillo C, Kent PF, Reshef R.	Electroencephalography in patients with immune effector cell-associated neurotoxicity syndrome (ICANS)	Journal of the neurological sciences	2025	40743599	10.1016/j.jns.2025.123632		https://doi.org/10.1016/j.jns.2025.123632		clinical;neurotoxicity	metadata_only
