category	authors	title	venue	year	pmid	doi	pmcid	url	local_pdf	supp_pdf	topics	status
primary_research	Zhong Q, Zhu YM, Zheng LL et al.	Chimeric Antigen Receptor-T Cells with 4-1BB Co-Stimulatory Domain Present a Superior Treatment Outcome than Those with CD28 Domain Based on Bioinformatics.	Acta haematologica	2018	30253384	10.1159/000492146		https://doi.org/10.1159/000492146			costim_domains;clinical_correlates	not_available_oa
primary_research	Omer B, Castillo PA, Tashiro H et al.	Chimeric Antigen Receptor Signaling Domains Differentially Regulate Proliferation and Native T Cell Receptor Function in Virus-Specific T Cells.	Frontiers in medicine	2018	30619856	10.3389/fmed.2018.00343	PMC6297364	https://pmc.ncbi.nlm.nih.gov/articles/PMC6297364/	pdfs/omer_2018_pmid30619856.pdf		other	downloaded_browser
primary_research	Kailayangiri S, Altvater B, Spurny C et al.	Targeting Ewing sarcoma with activated and GD2-specific chimeric antigen receptor-engineered human NK cells induces upregulation of immune-inhibitory HLA-G.	Oncoimmunology	2017	28197367	10.1080/2162402X.2016.1250050	PMC5283645	https://pmc.ncbi.nlm.nih.gov/articles/PMC5283645/	pdfs/kailayangiri_2017_pmid28197367.pdf		sarcoma;CAR-NK;design_engineering	downloaded_browser
primary_research	Fisher J, Abramowski P, Wisidagamage Don ND et al.	Avoidance of On-Target Off-Tumor Activation Using a Co-stimulation-Only Chimeric Antigen Receptor.	Molecular therapy : the journal of the American Society of Gene Therapy	2017	28341563	10.1016/j.ymthe.2017.03.002	PMC5417796	https://pmc.ncbi.nlm.nih.gov/articles/PMC5417796/	pdfs/fisher_2017_pmid28341563.pdf		safety_switch	downloaded_browser
primary_research	Heczey A, Louis CU, Savoldo B et al.	CAR T Cells Administered in Combination with Lymphodepletion and PD-1 Inhibition to Patients with Neuroblastoma.	Molecular therapy : the journal of the American Society of Gene Therapy	2017	28602436	10.1016/j.ymthe.2017.05.012	PMC5589058	https://pmc.ncbi.nlm.nih.gov/articles/PMC5589058/	pdfs/heczey_2017_pmid28602436.pdf		neuroblastoma	downloaded_browser
primary_research	Hoseini SS, Dobrenkov K, Pankov D et al.	Bispecific antibody does not induce T-cell death mediated by chimeric antigen receptor against disialoganglioside GD2.	Oncoimmunology	2017	28680755	10.1080/2162402X.2017.1320625	PMC5486173	https://pmc.ncbi.nlm.nih.gov/articles/PMC5486173/	pdfs/hoseini_2017_pmid28680755.pdf		other	downloaded_browser
primary_research	Bocca P, Di Carlo E, Caruana I et al.	Bevacizumab-mediated tumor vasculature remodelling improves tumor infiltration and antitumor efficacy of GD2-CAR T cells in a human neuroblastoma preclinical model.	Oncoimmunology	2017	29296542	10.1080/2162402X.2017.1378843	PMC5739560	https://pmc.ncbi.nlm.nih.gov/articles/PMC5739560/	pdfs/bocca_2017_pmid29296542.pdf		neuroblastoma	downloaded_europepmc
primary_research	Mitwasi N, Feldmann A, Bergmann R et al.	Development of novel target modules for retargeting of UniCAR T cells to GD2 positive tumor cells.	Oncotarget	2017	29312553	10.18632/oncotarget.21017	PMC5752466	https://pmc.ncbi.nlm.nih.gov/articles/PMC5752466/	pdfs/mitwasi_2017_pmid29312553.pdf		other	downloaded_europepmc
primary_research	Long AH, Highfill SL, Cui Y et al.	Reduction of MDSCs with All-trans Retinoic Acid Improves CAR Therapy Efficacy for Sarcomas.	Cancer immunology research	2016	27549124	10.1158/2326-6066.CIR-15-0230	PMC5050151	https://pmc.ncbi.nlm.nih.gov/articles/PMC5050151/	pdfs/long_2016_pmid27549124.pdf		sarcoma	downloaded_browser
primary_research	Gargett T, Fraser CK, Dotti G et al.	BRAF and MEK inhibition variably affect GD2-specific chimeric antigen receptor (CAR) T-cell function in vitro.	Journal of immunotherapy (Hagerstown, Md. : 1997)	2015	25415284	10.1097/CJI.0000000000000061		https://doi.org/10.1097/CJI.0000000000000061			other	not_available_oa
primary_research	Gargett T, Brown MP	Different cytokine and stimulation conditions influence the expansion and immune phenotype of third-generation chimeric antigen receptor T cells specific for tumor antigen GD2.	Cytotherapy	2015	25573334	10.1016/j.jcyt.2014.12.002		https://doi.org/10.1016/j.jcyt.2014.12.002			cytokine_armoring;clinical_correlates	not_available_oa
primary_research	Caruana I, Weber G, Ballard BC et al.	K562-Derived Whole-Cell Vaccine Enhances Antitumor Responses of CAR-Redirected Virus-Specific Cytotoxic T Lymphocytes In Vivo.	Clinical cancer research : an official journal of the American Association for Cancer Research	2015	25691731	10.1158/1078-0432.CCR-14-2998	PMC4490027	https://pmc.ncbi.nlm.nih.gov/articles/PMC4490027/	pdfs/caruana_2015_pmid25691731.pdf		other	downloaded_browser
primary_research	Sun J, Huye LE, Lapteva N et al.	Early transduction produces highly functional chimeric antigen receptor-modified virus-specific T-cells with central memory markers: a Production Assistant for Cell Therapy (PACT) translational application.	Journal for immunotherapy of cancer	2015	25734008	10.1186/s40425-015-0049-1	PMC4346112	https://pmc.ncbi.nlm.nih.gov/articles/PMC4346112/	pdfs/sun_2015_pmid25734008.pdf		manufacturing;exhaustion_memory	downloaded_europepmc
primary_research	Prapa M, Caldrer S, Spano C et al.	A novel anti-GD2/4-1BB chimeric antigen receptor triggers neuroblastoma cell killing.	Oncotarget	2015	26298772	10.18632/oncotarget.4670	PMC4694800	https://pmc.ncbi.nlm.nih.gov/articles/PMC4694800/	pdfs/prapa_2015_pmid26298772.pdf		neuroblastoma;costim_domains	downloaded_browser
primary_research	Karlsson H, Svensson E, Gigg C et al.	Evaluation of Intracellular Signaling Downstream Chimeric Antigen Receptors.	PloS one	2015	26700307	10.1371/journal.pone.0144787	PMC4689545	https://pmc.ncbi.nlm.nih.gov/articles/PMC4689545/	pdfs/karlsson_2015_pmid26700307.pdf		other	downloaded_unpaywall
primary_research	Long AH, Haso WM, Shern JF et al.	4-1BB costimulation ameliorates T cell exhaustion induced by tonic signaling of chimeric antigen receptors.	Nature medicine	2015	25939063	10.1038/nm.3838	PMC4458184	https://pmc.ncbi.nlm.nih.gov/articles/PMC4458184/	pdfs/long_2015_pmid25939063.pdf		exhaustion_memory;costim_domains	downloaded_browser
primary_research	Heczey A, Liu D, Tian G et al.	Invariant NKT cells with chimeric antigen receptor provide a novel platform for safe and effective cancer immunotherapy.	Blood	2014	25049283	10.1182/blood-2013-11-541235	PMC4215313	https://pmc.ncbi.nlm.nih.gov/articles/PMC4215313/	pdfs/heczey_2014_pmid25049283.pdf		CAR-NKT	downloaded_europepmc
primary_research	Nishio N, Diaconu I, Liu H et al.	Armed oncolytic virus enhances immune functions of chimeric antigen receptor-modified T cells in solid tumors.	Cancer research	2014	25060519	10.1158/0008-5472.CAN-14-0697	PMC4167556	https://pmc.ncbi.nlm.nih.gov/articles/PMC4167556/	pdfs/nishio_2014_pmid25060519.pdf		other	downloaded_browser
primary_research	Singh N, Liu X, Hulitt J et al.	Nature of tumor control by permanently and transiently modified GD2 chimeric antigen receptor T cells in xenograft models of neuroblastoma.	Cancer immunology research	2014	25104548	10.1158/2326-6066.CIR-14-0051	PMC5584373	https://pmc.ncbi.nlm.nih.gov/articles/PMC5584373/	pdfs/singh_2014_pmid25104548.pdf		neuroblastoma	downloaded_browser
primary_research	Lee DW, Barrett DM, Mackall C et al.	The future is now: chimeric antigen receptors as new targeted therapies for childhood cancer.	Clinical cancer research : an official journal of the American Association for Cancer Research	2012	22589486	10.1158/1078-0432.CCR-11-1920	PMC4119811	https://pmc.ncbi.nlm.nih.gov/articles/PMC4119811/	pdfs/lee_2012_pmid22589486.pdf		other	downloaded_browser
primary_research	Esser R, Müller T, Stefes D et al.	NK cells engineered to express a GD2 -specific antigen receptor display built-in ADCC-like activity against tumour cells of neuroectodermal origin.	Journal of cellular and molecular medicine	2012	21595822	10.1111/j.1582-4934.2011.01343.x	PMC3822932	https://pmc.ncbi.nlm.nih.gov/articles/PMC3822932/	pdfs/esser_2012_pmid21595822.pdf		CAR-NK;design_engineering	downloaded_browser
primary_research	Craddock JA, Lu A, Bear A et al.	Enhanced tumor trafficking of GD2 chimeric antigen receptor T cells by expression of the chemokine receptor CCR2b.	Journal of immunotherapy (Hagerstown, Md. : 1997)	2010	20842059	10.1097/CJI.0b013e3181ee6675	PMC2998197	https://pmc.ncbi.nlm.nih.gov/articles/PMC2998197/	pdfs/craddock_2010_pmid20842059.pdf		other	downloaded_browser
primary_research	Yvon E, Del Vecchio M, Savoldo B et al.	Immunotherapy of metastatic melanoma using genetically engineered GD2-specific T cells.	Clinical cancer research : an official journal of the American Association for Cancer Research	2009	19737958	10.1158/1078-0432.CCR-08-3163	PMC2745508	https://pmc.ncbi.nlm.nih.gov/articles/PMC2745508/			melanoma;design_engineering	not_available_oa
primary_research	Pule MA, Savoldo B, Myers GD et al.	Virus-specific T cells engineered to coexpress tumor-specific receptors: persistence and antitumor activity in individuals with neuroblastoma.	Nature medicine	2008	18978797	10.1038/nm.1882	PMC2749734	https://pmc.ncbi.nlm.nih.gov/articles/PMC2749734/	pdfs/pule_2008_pmid18978797.pdf		neuroblastoma;design_engineering	downloaded_browser
primary_research	Riemer AB, Förster-Waldl E, Brämswig KH et al.	Induction of IgG antibodies against the GD2 carbohydrate tumor antigen by vaccination with peptide mimotopes.	European journal of immunology	2006	16568495	10.1002/eji.200535279		https://doi.org/10.1002/eji.200535279			other	not_available_oa
preprint	Stiber A, Quach B, Ogunlade B et al.	Dynamic, single-cell monitoring of CAR T cell identity and activation with Raman spectroscopy.	bioRxiv : the preprint server for biology	2026	42124718	10.64898/2026.02.22.707331	PMC13160088	https://pmc.ncbi.nlm.nih.gov/articles/PMC13160088/	pdfs/stiber_2026_pmid42124718.pdf		other	downloaded_europepmc
preprint	Hu T, Zhu Z, Luo Y et al.	BACH2 dosage establishes the hierarchy of stemness and finetunes antitumor immunity in CAR T cells.	bioRxiv : the preprint server for biology	2025	40894663	10.1101/2025.08.18.670909	PMC12393325	https://pmc.ncbi.nlm.nih.gov/articles/PMC12393325/			exhaustion_memory	not_available_oa
preprint	Sarko L, Givand D, Shepley C et al.	Directing fratricide within T cell products using an anti-uPAR chimeric antigen receptor to drive the production of potent therapeutic cells.	bioRxiv : the preprint server for biology	2025	41279709	10.1101/2025.10.24.684419	PMC12633439	https://pmc.ncbi.nlm.nih.gov/articles/PMC12633439/			manufacturing	not_available_oa
preprint	Chang CC, Shi L, Choi SH et al.	Synthesis of mRNA lipid nanoparticles for engineering GD2 CAR T and CAR NK cells against neuroblastoma.	bioRxiv : the preprint server for biology	2025	41446149	10.64898/2025.12.15.692195	PMC12724558	https://pmc.ncbi.nlm.nih.gov/articles/PMC12724558/			neuroblastoma;CAR-NK;design_engineering;non_viral_geneediting	not_available_oa
preprint	Shankar K, Zingler-Hoslet I, Shi L et al.	Virus-free CRISPR knock-in of a chimeric antigen receptor into KLRC1 generates potent GD2-specific natural killer cells.	bioRxiv : the preprint server for biology	2024	38405747	10.1101/2024.02.14.580371	PMC10888791	https://pmc.ncbi.nlm.nih.gov/articles/PMC10888791/			CAR-NK;non_viral_geneediting	not_available_oa
preprint	Cappabianca D, Pham D, Forsberg MH et al.	Metabolic priming of GD2 TRAC -CAR T cells during manufacturing promotes memory phenotypes while enhancing persistence.	bioRxiv : the preprint server for biology	2024	38562720	10.1101/2024.01.31.575774	PMC10983869	https://pmc.ncbi.nlm.nih.gov/articles/PMC10983869/			manufacturing;exhaustion_memory	not_available_oa
preprint	Che-Hsing L, Sharma S, Heczey AA et al.	Eighteen-year survival after GD2-directed Chimeric Antigen Receptor-Modified Immune Effector Cell Treatment for Neuroblastoma.	Research square	2024	38659815	10.21203/rs.3.rs-4232549/v1	PMC11042400	https://pmc.ncbi.nlm.nih.gov/articles/PMC11042400/	pdfs/che_hsing_2024_pmid38659815.pdf		neuroblastoma	downloaded_europepmc
preprint	Geraghty AC, Acosta-Alvarez L, Rotiroti M et al.	Immunotherapy-related cognitive impairment after CAR T cell therapy in mice.	bioRxiv : the preprint server for biology	2024	38798554	10.1101/2024.05.14.594163	PMC11118392	https://pmc.ncbi.nlm.nih.gov/articles/PMC11118392/	pdfs/geraghty_2024_pmid38798554.pdf		toxicity	downloaded_europepmc
preprint	Monje M, Mahdi J, Majzner R et al.	Sequential intravenous and intracerebroventricular GD2-CAR T-cell therapy for H3K27M-mutated diffuse midline gliomas.	medRxiv : the preprint server for health sciences	2024	38978673	10.1101/2024.06.25.24309146	PMC11230330	https://pmc.ncbi.nlm.nih.gov/articles/PMC11230330/	pdfs/monje_2024_pmid38978673.pdf		DMG_DIPG_H3K27M;glioma_GBM	downloaded_unpaywall
preprint	Lakhani A, Chen X, Chen LC et al.	Extracellular Domains of CAR Reprogram T-Cell Metabolism Without Antigen Stimulation.	bioRxiv : the preprint server for biology	2023	37066394	10.1101/2023.04.03.533021	PMC10103977	https://pmc.ncbi.nlm.nih.gov/articles/PMC10103977/			other	not_available_oa
review	Habibi MA, Zand A, Robat-Jazi B et al.	The safety and efficacy of GD2-targeted CAR-T cells in patients with neuroblastoma: a systematic review and meta-analysis.	European journal of medical research	2026	41530803	10.1186/s40001-025-03764-0	PMC12888293	https://pmc.ncbi.nlm.nih.gov/articles/PMC12888293/	pdfs/habibi_2026_pmid41530803.pdf		neuroblastoma;exhaustion_memory	downloaded_europepmc
review	Mackall C	CAR T cells: the missing piece needed to improve outcomes for children with cancer?	Journal for immunotherapy of cancer	2026	41545304	10.1136/jitc-2025-013325	PMC12815067	https://pmc.ncbi.nlm.nih.gov/articles/PMC12815067/	pdfs/mackall_2026_pmid41545304.pdf		clinical_correlates	downloaded_europepmc
review	Hakem Zadeh F, Shah N, Bird V	Prostate cancer and CAR-T therapy: a systematic review.	BMC cancer	2026	41826891	10.1186/s12885-026-15703-1	PMC13104223	https://pmc.ncbi.nlm.nih.gov/articles/PMC13104223/	pdfs/hakem_2026_pmid41826891.pdf		exhaustion_memory	downloaded_europepmc
review	Alliot H, Machy P, Leclair MD et al.	Targeting GD2 with CAR-T Cell Therapy in Neuroblastoma: Updates, Challenges, and Future Perspectives.	Current oncology reports	2026	42154183	10.1007/s11912-026-01796-1		https://doi.org/10.1007/s11912-026-01796-1			neuroblastoma	not_available_oa
review	Ciosek A, Hofmann J, Galant K et al.	Beyond Hematology-Current Insights into Chimeric Antigen Receptor (CAR) T-Cell Therapy for Skin and Connective Tissue Disorders.	Cells	2026	42193884	10.3390/cells15100874		https://doi.org/10.3390/cells15100874			other	not_available_oa
review	Canciani G, Fabozzi F, Pinacchio C et al.	Developing CAR T-Cell Therapies for Pediatric Solid Tumors.	Paediatric drugs	2025	39382819	10.1007/s40272-024-00653-7		https://doi.org/10.1007/s40272-024-00653-7			other	not_available_oa
review	Grewal EP, Nahed BV, Carter BS et al.	Clinical progress in the development of CAR T cells to treat malignant glioma.	Journal of neuro-oncology	2025	39695004	10.1007/s11060-024-04909-7		https://doi.org/10.1007/s11060-024-04909-7			glioma_GBM	not_available_oa
review	Martínez-Gamboa DA, Hans R, Moreno-Cortes E et al.	CAR T-cell therapy landscape in pediatric, adolescent and young adult oncology - A comprehensive analysis of clinical trials.	Critical reviews in oncology/hematology	2025	39900318	10.1016/j.critrevonc.2025.104648		https://doi.org/10.1016/j.critrevonc.2025.104648			other	not_available_oa
review	Gerber WK, Xie Y, Patel SA	Expanding the Therapeutic Reach of Chimeric Antigen Receptor T-Cells and Bispecific T-Cell Engagers Across Solid Tumors.	JCO precision oncology	2025	40138603	10.1200/PO-24-00753	PMC11952672	https://pmc.ncbi.nlm.nih.gov/articles/PMC11952672/	pdfs/gerber_2025_pmid40138603.pdf		other	downloaded_europepmc
review	Knoedler L, Herfeld K, Schaefer DA et al.	CAR-T cell therapy and reconstructive oncologic surgery in peripheral solid tumors-A narrative review.	Cell reports. Medicine	2025	40675157	10.1016/j.xcrm.2025.102240	PMC12432357	https://pmc.ncbi.nlm.nih.gov/articles/PMC12432357/	pdfs/knoedler_2025_pmid40675157.pdf		design_engineering	downloaded_europepmc
review	Hadiloo K, Mostanadi P, Asadzadeh A et al.	Targeting cancer stem cells with CAR-based immunotherapy: biology, evidence, and future directions.	Cancer cell international	2025	40722155	10.1186/s12935-025-03846-3	PMC12302805	https://pmc.ncbi.nlm.nih.gov/articles/PMC12302805/	pdfs/hadiloo_2025_pmid40722155.pdf		exhaustion_memory	downloaded_europepmc
review	Guo J, Zhou C, Zhao H et al.	Challenges and breakthroughs: current landscape and future prospects of CAR-T cell therapy clinical trials for solid tumors.	Frontiers in oncology	2025	40969260	10.3389/fonc.2025.1652329	PMC12440771	https://pmc.ncbi.nlm.nih.gov/articles/PMC12440771/	pdfs/guo_2025_pmid40969260.pdf		other	downloaded_europepmc
review	Królikowska A, Tarnowski M	CAR-T cells immunotherapy in the treatment of glioblastoma.	Cancer immunology, immunotherapy : CII	2025	41196398	10.1007/s00262-025-04222-w	PMC12592620	https://pmc.ncbi.nlm.nih.gov/articles/PMC12592620/	pdfs/kr_likowska_2025_pmid41196398.pdf		glioma_GBM	downloaded_europepmc
review	Li G, Wang H, Meftahpour V	Overall review of curative impact and barriers of CAR-T cells in osteosarcoma.	EXCLI journal	2024	38655095	10.17179/excli2023-6760	PMC11036068	https://pmc.ncbi.nlm.nih.gov/articles/PMC11036068/	pdfs/li_2024_pmid38655095.pdf		sarcoma	downloaded_europepmc
review	Das AK, Sinha M, Singh SK et al.	CAR T-cell therapy: a potential treatment strategy for pediatric midline gliomas.	Acta neurologica Belgica	2024	38669002	10.1007/s13760-024-02519-8		https://doi.org/10.1007/s13760-024-02519-8			glioma_GBM	not_available_oa
review	Satapathy BP, Sheoran P, Yadav R et al.	The synergistic immunotherapeutic impact of engineered CAR-T cells with PD-1 blockade in lymphomas and solid tumors: a systematic review.	Frontiers in immunology	2024	38799440	10.3389/fimmu.2024.1389971	PMC11116574	https://pmc.ncbi.nlm.nih.gov/articles/PMC11116574/	pdfs/satapathy_2024_pmid38799440.pdf		design_engineering;exhaustion_memory	downloaded_europepmc
review	Lutskovich D, Meleshko A, Katsin M	State of the art and perspectives of chimeric antigen receptor T cells cell therapy for neuroblastoma.	Cytotherapy	2024	38852096	10.1016/j.jcyt.2024.05.011		https://doi.org/10.1016/j.jcyt.2024.05.011			neuroblastoma	not_available_oa
review	Testa U, Castelli G, Pelosi E	CAR-T Cells in the Treatment of Nervous System Tumors.	Cancers	2024	39199683	10.3390/cancers16162913	PMC11352247	https://pmc.ncbi.nlm.nih.gov/articles/PMC11352247/	pdfs/testa_2024_pmid39199683.pdf		exhaustion_memory	downloaded_europepmc
review	Zhou D, Zhu X, Xiao Y	Advances in CAR-T therapy for central nervous system tumors.	Biomarker research	2024	39506843	10.1186/s40364-024-00679-6	PMC11539471	https://pmc.ncbi.nlm.nih.gov/articles/PMC11539471/	pdfs/zhou_2024_pmid39506843.pdf		exhaustion_memory	downloaded_europepmc
review	Guzman G, Reed MR, Bielamowicz K et al.	CAR-T Therapies in Solid Tumors: Opportunities and Challenges.	Current oncology reports	2023	36853475	10.1007/s11912-023-01380-x	PMC10110629	https://pmc.ncbi.nlm.nih.gov/articles/PMC10110629/	pdfs/guzman_2023_pmid36853475.pdf		other	downloaded_europepmc
review	Tang HKC, Wang B, Tan HX et al.	CAR T-Cell Therapy for Cancer: Latest Updates and Challenges, with a Focus on B-Lymphoid Malignancies and Selected Solid Tumours.	Cells	2023	37371056	10.3390/cells12121586	PMC10296619	https://pmc.ncbi.nlm.nih.gov/articles/PMC10296619/	pdfs/tang_2023_pmid37371056.pdf		other	downloaded_europepmc
review	Cao Y, Efetov SK, He M et al.	Updated Clinical Perspectives and Challenges of Chimeric Antigen Receptor-T Cell Therapy in Colorectal Cancer and Invasive Breast Cancer.	Archivum immunologiae et therapiae experimentalis	2023	37566162	10.1007/s00005-023-00684-x		https://doi.org/10.1007/s00005-023-00684-x			breast_cancer	not_available_oa
review	Pearson AD, Rossig C, Mackall C et al.	Paediatric Strategy Forum for medicinal product development of chimeric antigen receptor T-cells in children and adolescents with cancer: ACCELERATE in collaboration with the European Medicines Agency with participation of the Food and Drug Administration.	European journal of cancer (Oxford, England : 1990)	2022	34840026	10.1016/j.ejca.2021.10.016	PMC12974519	https://pmc.ncbi.nlm.nih.gov/articles/PMC12974519/	pdfs/pearson_2022_pmid34840026.pdf		other	downloaded_europepmc
review	Corti C, Venetis K, Sajjadi E et al.	CAR-T cell therapy for triple-negative breast cancer and other solid tumors: preclinical and clinical progress.	Expert opinion on investigational drugs	2022	35311430	10.1080/13543784.2022.2054326		https://doi.org/10.1080/13543784.2022.2054326			breast_cancer	not_available_oa
