category	authors	title	venue	year	pmid	doi	pmcid	url	local_pdf	supp_pdf	topics	status
engineering	Wang Y, Ji N, Zhang Y et al.	B7H3-targeting chimeric antigen receptor modification enhances antitumor effect of Vγ9Vδ2 T cells in glioblastoma.	Journal of translational medicine	2023	37770968	10.1186/s12967-023-04514-8	PMC10537973	https://pmc.ncbi.nlm.nih.gov/articles/PMC10537973/	pdfs/wang_2023_pmid37770968.pdf		CAR_gd;phosphoantigen_BTN;aminobisphosphonate;Vd2_Vg9;tumor_infiltrating;mechanism_cytotox;glioma	downloaded_europepmc
engineering	Li HK, Wu TS, Kuo YC et al.	A Novel Allogeneic Rituximab-Conjugated Gamma Delta T Cell Therapy for the Treatment of Relapsed/Refractory B-Cell Lymphoma.	Cancers	2023	37835538	10.3390/cancers15194844	PMC10571679	https://pmc.ncbi.nlm.nih.gov/articles/PMC10571679/	pdfs/li_2023_pmid37835538.pdf		CAR_gd;adoptive_expansion;Vd2_Vg9;mechanism_cytotox;immunosuppression;lymphoma	downloaded_europepmc
engineering	Lee D, Dunn ZS, Guo W et al.	Unlocking the potential of allogeneic Vδ2 T cells for ovarian cancer therapy through CD16 biomarker selection and CAR/IL-15 engineering.	Nature communications	2023	37938576	10.1038/s41467-023-42619-2	PMC10632431	https://pmc.ncbi.nlm.nih.gov/articles/PMC10632431/	pdfs/lee_2023_pmid37938576.pdf		CAR_gd;adoptive_expansion;Vd2_Vg9;mechanism_cytotox;ovarian	downloaded_europepmc
engineering	Branella GM, Lee JY, Okalova J et al.	Ligand-based targeting of c-kit using engineered γδ T cells as a strategy for treating acute myeloid leukemia.	Frontiers in immunology	2023	38022523	10.3389/fimmu.2023.1294555	PMC10679681	https://pmc.ncbi.nlm.nih.gov/articles/PMC10679681/	pdfs/branella_2023_pmid38022523.pdf		CAR_gd;bispecific_engager;adoptive_expansion;tumor_infiltrating;mechanism_cytotox;leukemia	downloaded_europepmc
engineering	Wawrzyniecka PA, Ibrahim L, Gritti G et al.	Chimeric antigen receptor T cells for gamma-delta T cell malignancies.	Leukemia	2022	34389804	10.1038/s41375-021-01385-0	PMC8807386	https://pmc.ncbi.nlm.nih.gov/articles/PMC8807386/	pdfs/wawrzyniecka_2022_pmid34389804.pdf		CAR_gd	downloaded_europepmc
engineering	Melenhorst JJ, Chen GM, Wang M et al.	Decade-long leukaemia remissions with persistence of CD4+ CAR T cells.	Nature	2022	35110735	10.1038/s41586-021-04390-6	PMC9166916	https://pmc.ncbi.nlm.nih.gov/articles/PMC9166916/			CAR_gd;adoptive_expansion;tumor_infiltrating;mechanism_cytotox	not_available_oa
engineering	Zhang X, Ang WX, Du Z et al.	A CD123-specific chimeric antigen receptor augments anti-acute myeloid leukemia activity of Vγ9Vδ2 T cells.	Immunotherapy	2022	35152722	10.2217/imt-2021-0143		https://doi.org/10.2217/imt-2021-0143			CAR_gd;adoptive_expansion;Vd2_Vg9;mechanism_cytotox;leukemia	no_pmcid
engineering	Ye X, Deng X, Wen J et al.	Folate Receptor-Alpha Targeted 7x19 CAR-γδT Suppressed Triple-Negative Breast Cancer Xenograft Model in Mice.	Journal of oncology	2022	35295709	10.1155/2022/2112898	PMC8920629	https://pmc.ncbi.nlm.nih.gov/articles/PMC8920629/	pdfs/ye_2022_pmid35295709.pdf		CAR_gd;adoptive_expansion;tumor_infiltrating;immunosuppression;breast	downloaded_europepmc
engineering	Legut M, Gajic Z, Guarino M et al.	A genome-scale screen for synthetic drivers of T cell proliferation.	Nature	2022	35296855	10.1038/s41586-022-04494-7	PMC9908437	https://pmc.ncbi.nlm.nih.gov/articles/PMC9908437/			CAR_gd;adoptive_expansion;tumor_infiltrating;immunosuppression	not_available_oa
engineering	Bian-Fang Y, Dong-Ning W, Dan T et al.	The Role of Autophagy in Tumor Immune Infiltration in Colorectal Cancer.	Analytical cellular pathology (Amsterdam)	2022	35321516	10.1155/2022/2055676	PMC8938087	https://pmc.ncbi.nlm.nih.gov/articles/PMC8938087/	pdfs/bianfang_2022_pmid35321516.pdf		CAR_gd;tumor_infiltrating;immunosuppression;colorectal	downloaded_europepmc
engineering	Li YR, Brown J, Yu Y et al.	Targeting Immunosuppressive Tumor-Associated Macrophages Using Innate T Cells for Enhanced Antitumor Reactivity.	Cancers	2022	35681730	10.3390/cancers14112749	PMC9179365	https://pmc.ncbi.nlm.nih.gov/articles/PMC9179365/	pdfs/li_2022_pmid35681730.pdf		CAR_gd;adoptive_expansion;tumor_infiltrating;mechanism_cytotox;immunosuppression;leukemia	downloaded_europepmc
engineering	Ferry GM, Agbuduwe C, Forrester M et al.	A Simple and Robust Single-Step Method for CAR-Vδ1 γδT Cell Expansion and Transduction for Cancer Immunotherapy.	Frontiers in immunology	2022	35711450	10.3389/fimmu.2022.863155	PMC9197253	https://pmc.ncbi.nlm.nih.gov/articles/PMC9197253/	pdfs/ferry_2022_pmid35711450.pdf		CAR_gd;adoptive_expansion;Vd1;Vd2_Vg9;mechanism_cytotox	downloaded_europepmc
engineering	Lai AY, Patel A, Brewer F et al.	Cutting Edge: Bispecific γδ T Cell Engager Containing Heterodimeric BTN2A1 and BTN3A1 Promotes Targeted Activation of Vγ9Vδ2+ T Cells in the Presence of Costimulation by CD28 or NKG2D.	Journal of immunology (Baltimore, Md. : 1950)	2022	36096643	10.4049/jimmunol.2200185	PMC9527206	https://pmc.ncbi.nlm.nih.gov/articles/PMC9527206/	pdfs/lai_2022_pmid36096643.pdf		phosphoantigen_BTN;bispecific_engager;Vd2_Vg9;mechanism_cytotox;lymphoma	downloaded_europepmc
engineering	Sánchez Martínez D, Tirado N, Mensurado S et al.	Generation and proof-of-concept for allogeneic CD123 CAR-Delta One T (DOT) cells in acute myeloid leukemia.	Journal for immunotherapy of cancer	2022	36162920	10.1136/jitc-2022-005400	PMC9516293	https://pmc.ncbi.nlm.nih.gov/articles/PMC9516293/	pdfs/sánchez_2022_pmid36162920.pdf		CAR_gd;adoptive_expansion;Vd1;mechanism_cytotox;immunosuppression;leukemia	downloaded_europepmc
engineering	Xi X, Guo Y, Zhu M et al.	Identification of new potential antigen recognized by γδT cells in hepatocellular carcinoma.	Cancer immunology, immunotherapy : CII	2021	33399933	10.1007/s00262-020-02826-y	PMC10992768	https://pmc.ncbi.nlm.nih.gov/articles/PMC10992768/	pdfs/xi_2021_pmid33399933.pdf		CAR_gd;mechanism_cytotox;hepatocellular	downloaded_europepmc
engineering	Zhai X, You F, Xiang S et al.	MUC1-Tn-targeting chimeric antigen receptor-modified Vγ9Vδ2 T cells with enhanced antigen-specific anti-tumor activity.	American journal of cancer research	2021	33520361		PMC7840711	https://pmc.ncbi.nlm.nih.gov/articles/PMC7840711/	pdfs/zhai_2021_pmid33520361.pdf		CAR_gd;aminobisphosphonate;adoptive_expansion;Vd2_Vg9;mechanism_cytotox;immunosuppression	downloaded_europepmc
engineering	Park JA, Santich BH, Xu H et al.	Potent ex vivo armed T cells using recombinant bispecific antibodies for adoptive immunotherapy with reduced cytokine release.	Journal for immunotherapy of cancer	2021	33986124	10.1136/jitc-2020-002222	PMC8126293	https://pmc.ncbi.nlm.nih.gov/articles/PMC8126293/	pdfs/park_2021_pmid33986124.pdf		CAR_gd;bispecific_engager;adoptive_expansion;tumor_infiltrating;mechanism_cytotox	downloaded_europepmc
engineering	Yu L, Guo QM, Wang Y et al.	EpCAM expression in esophageal cancer and its correlation with immunotherapy of solitomab.	Journal of thoracic disease	2021	34012588	10.21037/jtd-21-442	PMC8107559	https://pmc.ncbi.nlm.nih.gov/articles/PMC8107559/	pdfs/yu_2021_pmid34012588.pdf		bispecific_engager;mechanism_cytotox	downloaded_europepmc
engineering	Barisa M, Fowler D, Fisher J	Interplay between γδT-Cell Metabolism and Tumour Microenvironment Offers Opportunities for Therapeutic Intervention.	Immunometabolism	2021	34394978	10.20900/immunometab20210026	PMC7611484	https://pmc.ncbi.nlm.nih.gov/articles/PMC7611484/	pdfs/barisa_2021_pmid34394978.pdf		CAR_gd;adoptive_expansion;tumor_infiltrating;immunosuppression	downloaded_europepmc
engineering	Boyd N, Cartledge K, Cao H et al.	'Off-the-Shelf' Immunotherapy: Manufacture of CD8+ T Cells Derived from Hematopoietic Stem Cells.	Cells	2021	34685611	10.3390/cells10102631	PMC8534391	https://pmc.ncbi.nlm.nih.gov/articles/PMC8534391/	pdfs/boyd_2021_pmid34685611.pdf		CAR_gd;adoptive_expansion;mechanism_cytotox;ovarian	downloaded_europepmc
engineering	van Diest E, Hernández López P, Meringa AD et al.	Gamma delta TCR anti-CD3 bispecific molecules (GABs) as novel immunotherapeutic compounds.	Journal for immunotherapy of cancer	2021	34815357	10.1136/jitc-2021-003850	PMC8611453	https://pmc.ncbi.nlm.nih.gov/articles/PMC8611453/	pdfs/van_2021_pmid34815357.pdf		phosphoantigen_BTN;bispecific_engager;Vd2_Vg9;tumor_infiltrating;leukemia;myeloma	downloaded_europepmc
engineering	Kim M, Kim H, Han M et al.	Characteristics of Human Peripheral Blood γδ T Cells Expanded With Zoledronate.	Anticancer research	2021	34848457	10.21873/anticanres.15422		https://doi.org/10.21873/anticanres.15422			CAR_gd;aminobisphosphonate;adoptive_expansion;Vd1;mechanism_cytotox;lymphoma	no_pmcid
engineering	Makkouk A, Yang XC, Barca T et al.	Off-the-shelf Vδ1 gamma delta T cells engineered with glypican-3 (GPC-3)-specific chimeric antigen receptor (CAR) and soluble IL-15 display robust antitumor efficacy against hepatocellular carcinoma.	Journal for immunotherapy of cancer	2021	34916256	10.1136/jitc-2021-003441	PMC8679077	https://pmc.ncbi.nlm.nih.gov/articles/PMC8679077/	pdfs/makkouk_2021_pmid34916256.pdf		CAR_gd;adoptive_expansion;Vd1;tumor_infiltrating;mechanism_cytotox;immunosuppression;hepatocellular	downloaded_europepmc
engineering	Oberg HH, Peters C, Kabelitz D et al.	Real-time cell analysis (RTCA) to measure killer cell activity against adherent tumor cells in vitro.	Methods in enzymology	2020	31948561	10.1016/bs.mie.2019.07.020		https://doi.org/10.1016/bs.mie.2019.07.020			bispecific_engager;tumor_infiltrating;mechanism_cytotox	no_pmcid
engineering	Jonescheit H, Oberg HH, Gonnermann D et al.	Influence of Indoleamine-2,3-Dioxygenase and Its Metabolite Kynurenine on γδ T Cell Cytotoxicity against Ductal Pancreatic Adenocarcinoma Cells.	Cells	2020	32384638	10.3390/cells9051140	PMC7290398	https://pmc.ncbi.nlm.nih.gov/articles/PMC7290398/	pdfs/jonescheit_2020_pmid32384638.pdf		bispecific_engager;mechanism_cytotox;leukemia;pancreatic	downloaded_europepmc
engineering	Guo Q, Zhao P, Zhang Z et al.	TIM-3 blockade combined with bispecific antibody MT110 enhances the anti-tumor effect of γδ T cells.	Cancer immunology, immunotherapy : CII	2020	32588076	10.1007/s00262-020-02638-0	PMC11027458	https://pmc.ncbi.nlm.nih.gov/articles/PMC11027458/	pdfs/guo_2020_pmid32588076.pdf		bispecific_engager;adoptive_expansion;mechanism_cytotox;checkpoint;breast	downloaded_europepmc
engineering	Fleischer LC, Becker SA, Ryan RE et al.	Non-signaling Chimeric Antigen Receptors Enhance Antigen-Directed Killing by γδ T Cells in Contrast to αβ T Cells.	Molecular therapy oncolytics	2020	32671190	10.1016/j.omto.2020.06.003	PMC7341062	https://pmc.ncbi.nlm.nih.gov/articles/PMC7341062/	pdfs/fleischer_2020_pmid32671190.pdf		CAR_gd;mechanism_cytotox;leukemia;lymphoma	downloaded_europepmc
engineering	Gonnermann D, Oberg HH, Lettau M et al.	Galectin-3 Released by Pancreatic Ductal Adenocarcinoma Suppresses γδ T Cell Proliferation but Not Their Cytotoxicity.	Frontiers in immunology	2020	32695112	10.3389/fimmu.2020.01328	PMC7338555	https://pmc.ncbi.nlm.nih.gov/articles/PMC7338555/	pdfs/gonnermann_2020_pmid32695112.pdf		bispecific_engager;adoptive_expansion;Vd2_Vg9;tumor_infiltrating;mechanism_cytotox;immunosuppression;pancreatic	downloaded_europepmc
engineering	Rozenbaum M, Meir A, Aharony Y et al.	Gamma-Delta CAR-T Cells Show CAR-Directed and Independent Activity Against Leukemia.	Frontiers in immunology	2020	32714329	10.3389/fimmu.2020.01347	PMC7343910	https://pmc.ncbi.nlm.nih.gov/articles/PMC7343910/	pdfs/rozenbaum_2020_pmid32714329.pdf		CAR_gd;aminobisphosphonate;adoptive_expansion;leukemia	downloaded_europepmc
engineering	Basar R, Daher M, Rezvani K	Next-generation cell therapies: the emerging role of CAR-NK cells.	Blood advances	2020	33232480	10.1182/bloodadvances.2020002547	PMC7686910	https://pmc.ncbi.nlm.nih.gov/articles/PMC7686910/	pdfs/basar_2020_pmid33232480.pdf		CAR_gd;adoptive_expansion	downloaded_europepmc
engineering	Burnham RE, Zoine JT, Story JY et al.	Characterization of Donor Variability for γδ T Cell ex vivo Expansion and Development of an Allogeneic γδ T Cell Immunotherapy.	Frontiers in medicine	2020	33282892	10.3389/fmed.2020.588453	PMC7691424	https://pmc.ncbi.nlm.nih.gov/articles/PMC7691424/	pdfs/burnham_2020_pmid33282892.pdf		CAR_gd;adoptive_expansion;mechanism_cytotox	downloaded_europepmc
engineering	Li Z, Hu Y, An Y et al.	Novel Bispecific Aptamer Enhances Immune Cytotoxicity Against MUC1-Positive Tumor Cells by MUC1-CD16 Dual Targeting.	Molecules (Basel, Switzerland)	2019	30699986	10.3390/molecules24030478	PMC6385031	https://pmc.ncbi.nlm.nih.gov/articles/PMC6385031/	pdfs/li_2019_pmid30699986.pdf		bispecific_engager;mechanism_cytotox;leukemia	downloaded_europepmc
engineering	Kumagai A, Shimizu K, Kurata R et al.	Establishment of Novel Cells Stably Secreting Various Human IL-18 Recombinant Proteins.	Current pharmaceutical biotechnology	2019	30727885	10.2174/1389201020666190206203640		https://doi.org/10.2174/1389201020666190206203640			CAR_gd;adoptive_expansion;mechanism_cytotox;checkpoint	no_pmcid
engineering	Zeng J, Tang SY, Wang S	Derivation of mimetic γδ T cells endowed with cancer recognition receptors from reprogrammed γδ T cell.	PloS one	2019	31071196	10.1371/journal.pone.0216815	PMC6508724	https://pmc.ncbi.nlm.nih.gov/articles/PMC6508724/	pdfs/zeng_2019_pmid31071196.pdf		CAR_gd;adoptive_expansion;mechanism_cytotox;checkpoint	downloaded_europepmc
engineering	Polito VA, Cristantielli R, Weber G et al.	Universal Ready-to-Use Immunotherapeutic Approach for the Treatment of Cancer: Expanded and Activated Polyclonal γδ Memory T Cells.	Frontiers in immunology	2019	31824502	10.3389/fimmu.2019.02717	PMC6883509	https://pmc.ncbi.nlm.nih.gov/articles/PMC6883509/	pdfs/polito_2019_pmid31824502.pdf		CAR_gd;adoptive_expansion;Vd1;mechanism_cytotox;immunosuppression	downloaded_europepmc
engineering	Capsomidis A, Benthall G, Van Acker HH et al.	Chimeric Antigen Receptor-Engineered Human Gamma Delta T Cells: Enhanced Cytotoxicity with Retention of Cross Presentation.	Molecular therapy : the journal of the American Society of Gene Therapy	2018	29310916	10.1016/j.ymthe.2017.12.001	PMC5835118	https://pmc.ncbi.nlm.nih.gov/articles/PMC5835118/	pdfs/capsomidis_2018_pmid29310916.pdf		CAR_gd;adoptive_expansion;Vd1;Vd2_Vg9;tumor_infiltrating;mechanism_cytotox	downloaded_europepmc
engineering	Oberg HH, Kellner C, Gonnermann D et al.	Tribody [(HER2)2xCD16] Is More Effective Than Trastuzumab in Enhancing γδ T Cell and Natural Killer Cell Cytotoxicity Against HER2-Expressing Cancer Cells.	Frontiers in immunology	2018	29725336	10.3389/fimmu.2018.00814	PMC5916959	https://pmc.ncbi.nlm.nih.gov/articles/PMC5916959/	pdfs/oberg_2018_pmid29725336.pdf		bispecific_engager;adoptive_expansion;tumor_infiltrating;mechanism_cytotox;leukemia;breast;pancreatic;ovarian	downloaded_europepmc
engineering	Sacchi A, Tumino N, Sabatini A et al.	Myeloid-Derived Suppressor Cells Specifically Suppress IFN-γ Production and Antitumor Cytotoxic Activity of Vδ2 T Cells.	Frontiers in immunology	2018	29928279	10.3389/fimmu.2018.01271	PMC5997821	https://pmc.ncbi.nlm.nih.gov/articles/PMC5997821/	pdfs/sacchi_2018_pmid29928279.pdf		CAR_gd;phosphoantigen_BTN;adoptive_expansion;Vd2_Vg9;tumor_infiltrating;mechanism_cytotox;immunosuppression;lymphoma	downloaded_europepmc
engineering	Xu Y, Yang Z, Horan LH et al.	A novel antibody-TCR (AbTCR) platform combines Fab-based antigen recognition with gamma/delta-TCR signaling to facilitate T-cell cytotoxicity with low cytokine release.	Cell discovery	2018	30479831	10.1038/s41421-018-0066-6	PMC6242878	https://pmc.ncbi.nlm.nih.gov/articles/PMC6242878/	pdfs/xu_2018_pmid30479831.pdf		CAR_gd;mechanism_cytotox;immunosuppression;leukemia;lymphoma	downloaded_europepmc
engineering	Fisher J, Abramowski P, Wisidagamage Don ND et al.	Avoidance of On-Target Off-Tumor Activation Using a Co-stimulation-Only Chimeric Antigen Receptor.	Molecular therapy : the journal of the American Society of Gene Therapy	2017	28341563	10.1016/j.ymthe.2017.03.002	PMC5417796	https://pmc.ncbi.nlm.nih.gov/articles/PMC5417796/	pdfs/fisher_2017_pmid28341563.pdf		CAR_gd;Vd2_Vg9;mechanism_cytotox;neuroblastoma	downloaded_europepmc
engineering	de Bruin RCG, Veluchamy JP, Lougheed SM et al.	A bispecific nanobody approach to leverage the potent and widely applicable tumor cytolytic capacity of Vγ9Vδ2-T cells.	Oncoimmunology	2017	29296532	10.1080/2162402X.2017.1375641	PMC5739573	https://pmc.ncbi.nlm.nih.gov/articles/PMC5739573/	pdfs/de_2017_pmid29296532.pdf		bispecific_engager;Vd2_Vg9	downloaded_europepmc
engineering	de Bruin RCG, Lougheed SM, van der Kruk L et al.	Highly specific and potently activating Vγ9Vδ2-T cell specific nanobodies for diagnostic and therapeutic applications.	Clinical immunology (Orlando, Fla.)	2016	27373969	10.1016/j.clim.2016.06.012		https://doi.org/10.1016/j.clim.2016.06.012			phosphoantigen_BTN;bispecific_engager;adoptive_expansion;Vd2_Vg9	no_pmcid
engineering	Oberg HH, Grage-Griebenow E, Adam-Klages S et al.	Monitoring and functional characterization of the lymphocytic compartment in pancreatic ductal adenocarcinoma patients.	Pancreatology : official journal of the International Association of Pancreatology (IAP) ... [et al.]	2016	27424476	10.1016/j.pan.2016.07.008		https://doi.org/10.1016/j.pan.2016.07.008			bispecific_engager;tumor_infiltrating;mechanism_cytotox;immunosuppression;pancreatic	no_pmcid
engineering	Du SH, Li Z, Chen C et al.	Co-Expansion of Cytokine-Induced Killer Cells and Vγ9Vδ2 T Cells for CAR T-Cell Therapy.	PloS one	2016	27598655	10.1371/journal.pone.0161820	PMC5012695	https://pmc.ncbi.nlm.nih.gov/articles/PMC5012695/	pdfs/du_2016_pmid27598655.pdf		CAR_gd;adoptive_expansion;Vd2_Vg9;mechanism_cytotox	downloaded_europepmc
engineering	Oberg HH, Kellner C, Gonnermann D et al.	γδ T cell activation by bispecific antibodies.	Cellular immunology	2015	25979810	10.1016/j.cellimm.2015.04.009		https://doi.org/10.1016/j.cellimm.2015.04.009			phosphoantigen_BTN;aminobisphosphonate;bispecific_engager;Vd2_Vg9	no_pmcid
engineering	Oberg HH, Peipp M, Kellner C et al.	Novel bispecific antibodies increase γδ T-cell cytotoxicity against pancreatic cancer cells.	Cancer research	2014	24448235	10.1158/0008-5472.CAN-13-0675		https://doi.org/10.1158/0008-5472.CAN-13-0675			bispecific_engager;adoptive_expansion;Vd2_Vg9;tumor_infiltrating;mechanism_cytotox;pancreatic	no_pmcid
engineering	Hoh A, Dewerth A, Vogt F et al.	The activity of γδ T cells against paediatric liver tumour cells and spheroids in cell culture.	Liver international : official journal of the International Association for the Study of the Liver	2013	23088518	10.1111/liv.12011		https://doi.org/10.1111/liv.12011			aminobisphosphonate;bispecific_engager;adoptive_expansion;mechanism_cytotox;hepatocellular	no_pmcid
engineering	Themeli M, Kloss CC, Ciriello G et al.	Generation of tumor-targeted human T lymphocytes from induced pluripotent stem cells for cancer therapy.	Nature biotechnology	2013	23934177	10.1038/nbt.2678	PMC5722218	https://pmc.ncbi.nlm.nih.gov/articles/PMC5722218/			CAR_gd;adoptive_expansion	not_available_oa
engineering	Verdino P, Witherden DA, Ferguson MS et al.	Molecular insights into γδ T cell costimulation by an anti-JAML antibody.	Structure (London, England : 1993)	2011	21220118	10.1016/j.str.2010.10.007	PMC3039130	https://pmc.ncbi.nlm.nih.gov/articles/PMC3039130/			CAR_gd	not_available_oa
engineering	Zhang T, Sentman CL	Cancer immunotherapy using a bispecific NK receptor fusion protein that engages both T cells and tumor cells.	Cancer research	2011	21282338	10.1158/0008-5472.CAN-10-3200	PMC3095211	https://pmc.ncbi.nlm.nih.gov/articles/PMC3095211/			bispecific_engager;tumor_infiltrating;mechanism_cytotox;immunosuppression;lymphoma	not_available_oa
engineering	Witherden DA, Verdino P, Rieder SE et al.	The junctional adhesion molecule JAML is a costimulatory receptor for epithelial gammadelta T cell activation.	Science (New York, N.Y.)	2010	20813954	10.1126/science.1192698	PMC2943937	https://pmc.ncbi.nlm.nih.gov/articles/PMC2943937/			CAR_gd	not_available_oa
engineering	Tsukamoto H, Nakamura Y, Masuko T et al.	Specific targeting of in vitro-activated human antitumour effector cells using anti-CD3 x anti-c-erbB-2 bispecific antibody.	Immunology and cell biology	1993	8098011	10.1038/icb.1993.11		https://doi.org/10.1038/icb.1993.11			bispecific_engager;adoptive_expansion;tumor_infiltrating;mechanism_cytotox	no_pmcid
engineering	Tycko B, Palmer JD, Sklar J	T cell receptor gene trans-rearrangements: chimeric gamma-delta genes in normal lymphoid tissues.	Science (New York, N.Y.)	1989	2551037	10.1126/science.2551037		https://doi.org/10.1126/science.2551037			CAR_gd;leukemia	no_pmcid
primary_research	Mimpen IL, Battaglia TW, Parra-Martinez M et al.	Microbial Metabolic Pathways Guide Response to Immune Checkpoint Blockade Therapy.	Cancer discovery	2026	40996449	10.1158/2159-8290.CD-24-1669		https://doi.org/10.1158/2159-8290.CD-24-1669			Vd2_Vg9;checkpoint;immunosuppression	no_pmcid
primary_research	Liu M, Dhakal H, Li H et al.	Prostaglandin D2 axis impairs immunity against melanoma via dendritic cells and γδ T cells in middle-aged mice.	Journal of immunology (Baltimore, Md. : 1950)	2026	41149947	10.1093/jimmun/vkaf288		https://doi.org/10.1093/jimmun/vkaf288			adoptive_expansion;tumor_infiltrating;checkpoint;immunosuppression;melanoma	no_pmcid
primary_research	Catafal-Tardos E, Dachicourt L, Baglioni MV et al.	Dynamics of checkpoint receptors in γδ T cell subsets are associated with clinical response during anti-PD-1 immunotherapies.	EMBO molecular medicine	2026	41310392	10.1038/s44321-025-00338-9	PMC12808275	https://pmc.ncbi.nlm.nih.gov/articles/PMC12808275/	pdfs/catafaltardos_2026_pmid41310392.pdf	supplements/41310392_PMC12808275/	Vd1;Vd2_Vg9;tumor_infiltrating;checkpoint;immunosuppression;leukemia;melanoma	downloaded_europepmc
primary_research	Hou HY, Chu X, Cheng GD et al.	A Sandwich-like metabolic regulator activated γδ T cells for dual immunotherapy.	Journal of controlled release : official journal of the Controlled Release Society	2026	41319962	10.1016/j.jconrel.2025.114473		https://doi.org/10.1016/j.jconrel.2025.114473			phosphoantigen_BTN;tumor_infiltrating;immunosuppression	no_pmcid
primary_research	Valuskova Z, Cholujova D, Beke G et al.	Immune checkpoint remodeling across disease progression in multiple myeloma.	Neoplasma	2026	41410506	10.4149/neo_2025_251026N448		https://doi.org/10.4149/neo_2025_251026N448			adoptive_expansion;mechanism_cytotox;checkpoint;myeloma	no_pmcid
primary_research	Hao Q, Zhou T, Yan H et al.	A pan-cancer single cell landscape reveals heterogeneity and functional diversity of double-negative T cells.	Molecular cancer	2026	41484771	10.1186/s12943-025-02548-8	PMC12882460	https://pmc.ncbi.nlm.nih.gov/articles/PMC12882460/	pdfs/hao_2026_pmid41484771.pdf	supplements/41484771_PMC12882460/	tumor_infiltrating;mechanism_cytotox;checkpoint;immunosuppression	downloaded_europepmc
primary_research	Iftehimul M, Newman RH, Harrison SH et al.	Temporal molecular remodeling of T cells informs their possible adaptation in 4T1 tumors.	Computational and structural biotechnology journal	2026	41550137	10.1016/j.csbj.2025.12.022	PMC12809272	https://pmc.ncbi.nlm.nih.gov/articles/PMC12809272/	pdfs/iftehimul_2026_pmid41550137.pdf	supplements/41550137_PMC12809272/	tumor_infiltrating;mechanism_cytotox;immunosuppression;breast	downloaded_europepmc
primary_research	Alnaggar M, Chen Y, Wang C et al.	Synergistic Effect of Fecal Microbiota Transplantation, γδT Cell Immunotherapy, and Pembrolizumab in Refractory Advanced Pancreatic Cancer: A Case Report.	Journal of gastrointestinal cancer	2026	41557025	10.1007/s12029-025-01368-9		https://doi.org/10.1007/s12029-025-01368-9			immunosuppression;leukemia;pancreatic	no_pmcid
primary_research	van Renterghem AWJ, Parra-Martinez M, Witsen M et al.	Liver metastases dampen IL18-driven γδ T cell activity and immunotherapy responsiveness in colorectal cancer.	Cell reports. Medicine	2026	41592565	10.1016/j.xcrm.2025.102579	PMC12923965	https://pmc.ncbi.nlm.nih.gov/articles/PMC12923965/	pdfs/van_2026_pmid41592565.pdf	supplements/41592565_PMC12923965/	adoptive_expansion;Vd1;tumor_infiltrating;checkpoint;colorectal	downloaded_europepmc
primary_research	Zhang BB, Lin HY, Tran HY et al.	Unmodified γδ T cells exhibit potent antitumor activity in hepatocellular carcinoma and are enhanced by PD-L1 blockade.	Immunobiology	2026	41643403	10.1016/j.imbio.2026.153163		https://doi.org/10.1016/j.imbio.2026.153163			adoptive_expansion;tumor_infiltrating;mechanism_cytotox;checkpoint;immunosuppression;hepatocellular	no_pmcid
primary_research	Rosato M, Saibene Vélez P, Infante Cruz A et al.	Small Messengers: Glioblastoma-Derived Extracellular Vesicles Modulate γδ T Lymphocytes Through a MIC-Dependent Mechanism.	Biology	2026	41677746	10.3390/biology15030275	PMC12896963	https://pmc.ncbi.nlm.nih.gov/articles/PMC12896963/	pdfs/rosato_2026_pmid41677746.pdf		tumor_infiltrating;mechanism_cytotox;glioma	downloaded_europepmc
primary_research	Marsères G, Gentil C, Tinevez C et al.	Adoptive γδ T cell therapy controls cytomegalovirus infection in preclinical transplantation models.	Nature communications	2026	41702924	10.1038/s41467-026-69538-2	PMC13022275	https://pmc.ncbi.nlm.nih.gov/articles/PMC13022275/	pdfs/marsères_2026_pmid41702924.pdf	supplements/41702924_PMC13022275/	adoptive_expansion;Vd1;immunosuppression	downloaded_europepmc
primary_research	Mandal S, Dhali A, Maji M et al.	Relevance of Chemokines in Mobilizing γδ T Cells in the Biliary Tract Cancer Microenvironment: Potential for γδ T-Cell-Based Adoptive Cell Therapy.	American journal of clinical oncology	2026	41711559	10.1097/COC.0000000000001306		https://doi.org/10.1097/COC.0000000000001306			adoptive_expansion;Vd1;Vd2_Vg9;tumor_infiltrating;immunosuppression	no_pmcid
primary_research	Yang Z, Yang Q, Li S et al.	Integrated ICD-based subtyping and prognostic model reveal KCNN4 as a novel therapeutic target in NSCLC.	Discover oncology	2026	41741906	10.1007/s12672-026-04651-8	PMC13038718	https://pmc.ncbi.nlm.nih.gov/articles/PMC13038718/	pdfs/yang_2026_pmid41741906.pdf	supplements/41741906_PMC13038718/	tumor_infiltrating;mechanism_cytotox;checkpoint;immunosuppression;lung	downloaded_europepmc
primary_research	Pinot L, Zhumadilova Z, Saßor A et al.	Human serum influences functional plasticity and transcriptomic landscape of γδ T cells in vitro.	Frontiers in immunology	2026	41743736	10.3389/fimmu.2026.1722590	PMC12929466	https://pmc.ncbi.nlm.nih.gov/articles/PMC12929466/	pdfs/pinot_2026_pmid41743736.pdf	supplements/41743736_PMC12929466/	aminobisphosphonate;adoptive_expansion;Vd2_Vg9;tumor_infiltrating;mechanism_cytotox;checkpoint;breast	downloaded_europepmc
