category	authors	title	venue	year	pmid	doi	pmcid	url	local_pdf	fulltext_xml	topics	status
ml_optimization	Han EL, Kim D, Murray AM et al.	High-Throughput In Vivo Screening Identifies Structural Factors Driving mRNA Lipid Nanoparticle Delivery to the Brain.	ACS nano	2026	41555650	10.1021/acsnano.5c19138		https://doi.org/10.1021/acsnano.5c19138			ml_optimization;brain	metadata_only
inhalation	Jansen EM, Ruigrok MJR, Suh MS et al.	Freeze-Drying in Sucrose Followed by Cryomilling Enables the Formulation of sa-mRNA-LNP Powders for Inhalation.	Pharmaceutics	2026	41599228	10.3390/pharmaceutics18010121	PMC12844638	https://pmc.ncbi.nlm.nih.gov/articles/PMC12844638/		fulltext/jansen_2026_pmid41599228.xml	inhalation;lung	fulltext_xml
organ_targeting	Ha S, Lee DH, Lee T et al.	Machine learning-driven exosome-mimetic lipid nanoparticles for tumor-specific targeting.	Nano convergence	2026	41604024	10.1186/s40580-026-00531-7	PMC12852563	https://pmc.ncbi.nlm.nih.gov/articles/PMC12852563/		fulltext/ha_2026_pmid41604024.xml	ml_optimization;organ_targeting	fulltext_xml
immune_cell_targeting	Liu J, Lin F, Hu G et al.	Dendritic cell-targeted tumor antigen delivery by glucosylated lipid nanoparticles for precision tumor immunotherapy.	Journal of controlled release : official journal of the Controlled Release Society	2026	41617016	10.1016/j.jconrel.2026.114671		https://doi.org/10.1016/j.jconrel.2026.114671			immune_cell_targeting;immune	metadata_only
lipid_engineering	Dai W, Li H, Zhao L et al.	Design and synthesis of novel ionizable lipids enables highly efficient mRNA delivery via lipid nanoparticles.	Bioorganic chemistry	2026	41621179	10.1016/j.bioorg.2026.109526		https://doi.org/10.1016/j.bioorg.2026.109526			lipid_engineering;endosomal	metadata_only
immune_cell_targeting	Xu X, An J, Bai D et al.	Large and low-PEG lipid nanoparticles enable efficient dendritic cell targeting for potent mRNA Cancer vaccines.	Journal of controlled release : official journal of the Controlled Release Society	2026	41638492	10.1016/j.jconrel.2026.114680		https://doi.org/10.1016/j.jconrel.2026.114680			immune_cell_targeting;immune	metadata_only
lipid_engineering	Kim JG, Xu J, Lee D et al.	Comprehensive Engineering of Ionizable Lipid Nanoparticles and mRNA Elements for Next-Generation Vaccines.	ACS nano	2026	41691524	10.1021/acsnano.5c19036		https://doi.org/10.1021/acsnano.5c19036			lipid_engineering;lipid_library	metadata_only
organ_targeting	Song P, Su J, Kristine Vraa CL et al.	Optimizing C14120-based LNPs for in vitro and in vivo mRNA delivery.	Molecular therapy. Nucleic acids	2026	41815890	10.1016/j.omtn.2026.102866	PMC12972518	https://pmc.ncbi.nlm.nih.gov/articles/PMC12972518/		fulltext/song_2026_pmid41815890.xml	spleen;organ_targeting;lung;biodistribution	fulltext_xml
ml_optimization	Wu W, Mei B, Wu Y et al.	Nanotechnology and machine learning synergies for improving the bioavailability and functional efficacy of dietary polyphenols.	Food research international (Ottawa, Ont.)	2026	41895921	10.1016/j.foodres.2026.118499		https://doi.org/10.1016/j.foodres.2026.118499			ml_optimization;biodistribution	metadata_only
ml_optimization	Khan MS, Zafar I, Jamal A et al.	CRISPR-Cas9 and next-generation gene editing strategies for therapeutic intervention of neurodegenerative pathways in Alzheimer's disease: a state-of-the-art review.	Acta neurologica Belgica	2026	41931258	10.1007/s13760-026-03033-9	12090430	https://pmc.ncbi.nlm.nih.gov/articles/12090430/			ml_optimization;brain	metadata_only
lung_targeting	Chen D, Curtis JL, Kong W et al.	Lung-Targeted HGF mRNA Restores Alveolar Structure in Experimental Emphysema.	The European respiratory journal	2026	42067211	10.1183/13993003.02323-2025		https://doi.org/10.1183/13993003.02323-2025			lung_targeting;lung	metadata_only
ml_optimization	Cui W, Cheng Y, Chen W et al.	A biomimetic membrane platform for predictive screening and rational engineering of endosomally escaped lipid nanoparticle-CpG oligodeoxynucleotides delivery systems.	PeerJ	2026	42111825	10.7717/peerj.21147	PMC13155235	https://pmc.ncbi.nlm.nih.gov/articles/PMC13155235/		fulltext/cui_2026_pmid42111825.xml	ml_optimization;endosomal	fulltext_xml
inhalation	Cheng X, Li Q, Zu H et al.	N-Acetylcysteine-Mediated Surface Remodeling of Inhaled mRNA Lipid Nanoparticles Enables Coordinated Mucosal and Systemic Antitumor Immunity.	Advanced materials (Deerfield Beach, Fla.)	2026	42124519	10.1002/adma.73362		https://doi.org/10.1002/adma.73362			inhalation;lung	metadata_only
brain_targeting	Yu X, Deng XM, Lin Y et al.	Nose-to-Brain Delivery of mRNA-Loaded Lipid Nanoparticles Bypasses the Blood-Brain Barrier for Effective Brain Disease Therapy.	ACS nano	2026	42157518	10.1021/acsnano.6c04580		https://doi.org/10.1021/acsnano.6c04580			brain_targeting;brain	metadata_only
extrahepatic	Qu F, Fosu K, Wagner AA et al.	Post-Conjugation Process for Antibody-Conjugated Lipid Nanoparticles Enabling Tunable Antibody Surface Density for Targeted RNA Delivery.	ACS nano	2026	42160160	10.1021/acsnano.5c21719		https://doi.org/10.1021/acsnano.5c21719			targeting_ligand;extrahepatic;biodistribution	metadata_only
lipid_engineering	Han X, Xu Y, Ricciardi AS et al.	Plug-and-play assembly of biodegradable ionizable lipids for potent mRNA delivery and gene editing in vivo.	Proceedings of the National Academy of Sciences of the United States of America	2026	42190011	10.1073/pnas.2528144123	PMC13229237	https://pmc.ncbi.nlm.nih.gov/articles/PMC13229237/			lipid_engineering;lipid_library	metadata_only
immune_cell_targeting	Li Y, Zhang Z, Zhu Z et al.	A macrophage-targeted bivalent saRNA vaccine protects against ocular and cutaneous HSV-1 infection in mice.	Journal of controlled release : official journal of the Controlled Release Society	2026	42264387	10.1016/j.jconrel.2026.115088		https://doi.org/10.1016/j.jconrel.2026.115088			immune_cell_targeting;immune	metadata_only
extrahepatic	Borhan B, Murray AM, Saei AA et al.	Influence of protein aggregates, extracellular vesicles, and lipoprotein fusion on ionizable lipid nanoparticles protein corona analysis.	Nature communications	2026	42285973	10.1038/s41467-026-74240-4	PMC13263340	https://pmc.ncbi.nlm.nih.gov/articles/PMC13263340/		fulltext/borhan_2026_pmid42285973.xml	lipid_engineering;extrahepatic	fulltext_xml
ml_optimization	Tahmtan A, Nissapatorn V, Saravanabhavan SS et al.	Viral Infections and Neurodegenerative Diseases: Reinterpreting the Crosstalk Through a Dual-Role Lens.	Current microbiology	2026	42340456	10.1007/s00284-026-05018-6		https://doi.org/10.1007/s00284-026-05018-6			ml_optimization;brain	metadata_only
extrahepatic	Witten J, Raji I, Manan RS et al.	Artificial intelligence-guided design of lipid nanoparticles for pulmonary gene therapy.	Nature biotechnology	2025	39658727	10.1038/s41587-024-02490-y	PMC12149338	https://pmc.ncbi.nlm.nih.gov/articles/PMC12149338/			ml_optimization;extrahepatic	metadata_only
extrahepatic	Liu C, Jiang Y, Xue W et al.	Ionizable Cholesterol Analogs as the Fifth Component of Lipid Nanoparticles for Selective Targeting Delivery of mRNA.	ACS applied materials & interfaces	2025	39801451	10.1021/acsami.4c14203		https://doi.org/10.1021/acsami.4c14203			spleen;extrahepatic;lung	metadata_only
spleen_targeting	Wang F, Lou J, Lou X et al.	A Spleen-Targeted Tolerogenic mRNA-LNPs Vaccine for the Treatment of Experimental Asthma.	Advanced science (Weinheim, Baden-Wurttemberg, Germany)	2025	39921498	10.1002/advs.202412543	PMC11967843	https://pmc.ncbi.nlm.nih.gov/articles/PMC11967843/		fulltext/wang_2025_pmid39921498.xml	spleen;spleen_targeting	fulltext_xml
lipid_engineering	Zhao Z, Zhang H, Zhuang X et al.	In silico insights into the membrane disruption induced by the protonation of ionizable lipids.	Journal of molecular modeling	2025	39937259	10.1007/s00894-025-06308-9	8801198	https://pmc.ncbi.nlm.nih.gov/articles/8801198/			lipid_engineering;endosomal	metadata_only
lipid_engineering	Han X, Xu Y, Ricciardi A et al.	Plug-and-play assembly of biodegradable ionizable lipids for potent mRNA delivery and gene editing in vivo.	bioRxiv : the preprint server for biology	2025	40060499	10.1101/2025.02.25.640222	PMC11888472	https://pmc.ncbi.nlm.nih.gov/articles/PMC11888472/			lipid_engineering;lipid_library	metadata_only
lipid_engineering	Guo H, Hong J, Zhu Y et al.	A Mannosylated peptidyl lipid CManDA doped into cytidinyl/cationic lipids efficiently delivers siG12Ss to lung cancer in vivo.	Journal of controlled release : official journal of the Controlled Release Society	2025	40073943	10.1016/j.jconrel.2025.113624		https://doi.org/10.1016/j.jconrel.2025.113624			lipid_engineering;targeting_ligand	metadata_only
ml_optimization	Moosavi SG, Rahiman N, Jaafari MR et al.	Lipid nanoparticle (LNP) mediated mRNA delivery in neurodegenerative diseases.	Journal of controlled release : official journal of the Controlled Release Society	2025	40120689	10.1016/j.jconrel.2025.113641		https://doi.org/10.1016/j.jconrel.2025.113641			ml_optimization;brain	metadata_only
lipid_engineering	Liu L, Kim JH, Li Z et al.	PEGylated lipid screening, composition optimization, and structure-activity relationship determination for lipid nanoparticle-mediated mRNA delivery.	Nanoscale	2025	40131321	10.1039/d5nr00433k		https://doi.org/10.1039/d5nr00433k			lipid_engineering;lipid_library	metadata_only
inhalation	Yong H, Tian Y, Li Z et al.	Highly Branched Poly(β-amino ester)s for Efficient mRNA Delivery and Nebulization Treatment of Silicosis.	Advanced materials (Deerfield Beach, Fla.)	2025	40167376	10.1002/adma.202414991		https://doi.org/10.1002/adma.202414991			inhalation;biodistribution	metadata_only
lipid_engineering	Zhang L, Chen P, Tian XL et al.	Cyclen-based lipidoids for mRNA delivery and immunotherapy.	Biomaterials science	2025	40223782	10.1039/d5bm00317b		https://doi.org/10.1039/d5bm00317b			lipid_engineering;biodistribution	metadata_only
inhalation	Liu C, Tian X, Wang Z et al.	Hydrogen-induced disruption of the airway mucus barrier enhances nebulized RNA delivery to reverse pulmonary fibrosis.	Science advances	2025	40238879	10.1126/sciadv.adt2752	PMC12002117	https://pmc.ncbi.nlm.nih.gov/articles/PMC12002117/		fulltext/liu_2025_pmid40238879.xml	inhalation;lung	fulltext_xml
inhalation	Hennig M, Bhattacharjee RB, Agarwal I et al.	Inhaled DNAI1 mRNA therapy for treatment of primary ciliary dyskinesia.	Proceedings of the National Academy of Sciences of the United States of America	2025	40294271	10.1073/pnas.2421915122	PMC12067232	https://pmc.ncbi.nlm.nih.gov/articles/PMC12067232/		fulltext/hennig_2025_pmid40294271.xml	inhalation;lung	fulltext_xml
ml_optimization	Hanafy BI, Munson MJ, Soundararajan R et al.	Advancing Cellular-Specific Delivery: Machine Learning Insights into Lipid Nanoparticles Design and Cellular Tropism.	Advanced healthcare materials	2025	40326205	10.1002/adhm.202500383		https://doi.org/10.1002/adhm.202500383			ml_optimization;immune	metadata_only
lipid_engineering	Dong S, Pan Z, Chang M et al.	Lipid Nanoparticles-Mediated mRNA Delivery to the Eye Affected by Ionizable Cationic Lipid.	Molecular pharmaceutics	2025	40331524	10.1021/acs.molpharmaceut.5c00248		https://doi.org/10.1021/acs.molpharmaceut.5c00248			lipid_engineering;biodistribution	metadata_only
lung_targeting	Li L, Yang Z, Liu H et al.	Exaggerated Lung Inflammation Induced by Lung-Targeted mRNA-LNP Dampens Vaccines against Tuberculosis.	ACS applied materials & interfaces	2025	40378077	10.1021/acsami.5c03743		https://doi.org/10.1021/acsami.5c03743			lung_targeting;lung	metadata_only
lipid_engineering	Simonsen JB, Larsson P	A perspective on the apparent pKa of ionizable lipids in mRNA-LNPs.	Journal of controlled release : official journal of the Controlled Release Society	2025	40409373	10.1016/j.jconrel.2025.113879		https://doi.org/10.1016/j.jconrel.2025.113879			lipid_engineering;endosomal	metadata_only
spleen_targeting	Luo L, Wang X, Liao YP et al.	KRAS mRNA Spleen-Targeting Lipid Nanoparticles Synergize with Irinotecan Silicasomes to Robustly Augment the Cancer Immunity Cycle in Pancreatic Cancer.	Advanced science (Weinheim, Baden-Wurttemberg, Germany)	2025	40498983	10.1002/advs.202504886	PMC12442683	https://pmc.ncbi.nlm.nih.gov/articles/PMC12442683/		fulltext/luo_2025_pmid40498983.xml	spleen;spleen_targeting	fulltext_xml
lipid_engineering	Wu S, Shi L, Su K et al.	Carbonate-Bearing Ionizable Lipids for mRNA Delivery to Splenic NK Cells.	Journal of the American Chemical Society	2025	40500862	10.1021/jacs.5c01389		https://doi.org/10.1021/jacs.5c01389			lipid_engineering;spleen	metadata_only
lipid_engineering	Ren Y, Lin L, Abdallah M et al.	Impact of ionizable lipid type on the pharmacokinetics and biodistribution of mRNA-lipid nanoparticles after intravenous and subcutaneous injection.	Journal of controlled release : official journal of the Controlled Release Society	2025	40505892	10.1016/j.jconrel.2025.113945		https://doi.org/10.1016/j.jconrel.2025.113945			lipid_engineering;biodistribution	metadata_only
brain_targeting	Shumer-Elbaz M, Ad-El N, Chulanova Y et al.	Low-frequency ultrasound-mediated blood-brain barrier opening enables non-invasive lipid nanoparticle RNA delivery to glioblastoma.	Journal of controlled release : official journal of the Controlled Release Society	2025	40633772	10.1016/j.jconrel.2025.114018		https://doi.org/10.1016/j.jconrel.2025.114018			brain_targeting;brain	metadata_only
extrahepatic	Miyasaki K, Han S, Carton O et al.	Formulation methods for peptide-modified lipid nanoparticles.	Journal of controlled release : official journal of the Controlled Release Society	2025	40645295	10.1016/j.jconrel.2025.114030	PMC12542872	https://pmc.ncbi.nlm.nih.gov/articles/PMC12542872/			targeting_ligand;extrahepatic;biodistribution	metadata_only
lipid_engineering	Gong N, Kim D, Alameh MG et al.	Mannich reaction-based combinatorial libraries identify antioxidant ionizable lipids for mRNA delivery with reduced immunogenicity.	Nature biomedical engineering	2025	40681859	10.1038/s41551-025-01422-8	5906799	https://pmc.ncbi.nlm.nih.gov/articles/5906799/			lipid_engineering;lipid_library	metadata_only
inhalation	Wang Y, Xuan W, Mao C et al.	Inhalable nucleic acid therapeutics for chronic pulmonary disease: Progress, challenges, and prospects.	Acta biomaterialia	2025	40752856	10.1016/j.actbio.2025.07.068		https://doi.org/10.1016/j.actbio.2025.07.068			inhalation;lung	metadata_only
