category	authors	title	venue	year	pmid	doi	pmcid	url	local_pdf	fulltext_xml	topics	status
circrna	Zhang Y, Song X, Feng Y et al.	The circRNA cEMSY Induces Immunogenic Cell Death and Boosts Immunotherapy Efficacy in Lung Adenocarcinoma	Cancer research	2025	39531509	10.1158/0008-5472.CAN-24-1484	PMC11786956	https://pmc.ncbi.nlm.nih.gov/articles/PMC11786956/		fulltext/zhang_2025_pmid39531509.xml	circrna;mrna_tf_reprogramming	fulltext_xml
gene_editing	Huang F, Yuan F, Li K et al.	Programmable mRNA 3'UTR engineering restores MHC-I and overcomes immune evasion in prostate cancer	Nature biomedical engineering	2026	42303814	10.1038/s41551-026-01720-9	PMC13297525	https://pmc.ncbi.nlm.nih.gov/articles/PMC13297525/			gene_editing	metadata_only
gene_editing	Mashreghi M, Rezazade Bazaz M, Jaafari MR	CRISPR-Cas9 lipid nanoparticles for targeting cyclin-dependent kinases in the tumor microenvironment	Biotechnology progress	2026	41606801	10.1002/btpr.70105		https://doi.org/10.1002/btpr.70105			gene_editing;lnp_engineering	metadata_only
gene_editing	Streiber M, Liu N, Simon L et al.	Extrahepatic Gene Editing In Vivo Using Organic Solvent-Free Lipid Nanoparticles	Small (Weinheim an der Bergstrasse, Germany)	2026	41913646	10.1002/smll.202511489	PMC13173322	https://pmc.ncbi.nlm.nih.gov/articles/PMC13173322/		fulltext/streiber_2026_pmid41913646.xml	gene_editing;lnp_engineering	fulltext_xml
gene_editing	Xu Z, Haghighat M, Shafiabady N et al.	Nuclear-targeted CRISPR/Cas delivery by using aptamer-modified polymer lipid nanoparticles	Nanomedicine : nanotechnology, biology, and medicine	2026	41825677	10.1016/j.nano.2026.102928		https://doi.org/10.1016/j.nano.2026.102928			gene_editing	metadata_only
gene_editing	Zeng Y, Zhao G, Wu S et al.	CD44-targeted lipid nanoparticles for enhanced CRISPR/Cas9 delivery in cancer gene editing	Journal of controlled release : official journal of the Controlled Release Society	2026	41494604	10.1016/j.jconrel.2025.114598		https://doi.org/10.1016/j.jconrel.2025.114598			gene_editing;lnp_engineering	metadata_only
gene_editing	Gabelmann A, Mansouri-Ghahnavieh E, Koch M et al.	A novel lipopolyplex platform for dual mRNA delivery via core- and surface-loading	Journal of controlled release : official journal of the Controlled Release Society	2025	40412659	10.1016/j.jconrel.2025.113875		https://doi.org/10.1016/j.jconrel.2025.113875			gene_editing;lnp_engineering	metadata_only
gene_editing	Han Z, Huang C, Luo T et al.	A general genome editing strategy using CRISPR lipid nanoparticle spherical nucleic acids	Proceedings of the National Academy of Sciences of the United States of America	2025	40906807	10.1073/pnas.2426094122	PMC12435252	https://pmc.ncbi.nlm.nih.gov/articles/PMC12435252/		fulltext/han_2025_pmid40906807.xml	gene_editing	fulltext_xml
gene_editing	Lee S, Kim K, Jeong HJ et al.	Combining Multiplexed CRISPR/Cas9-Nickase and PARP Inhibitors Efficiently and Precisely Targets Cancer Cells	Cancer research	2025	40327605	10.1158/0008-5472.CAN-24-2938	PMC12314522	https://pmc.ncbi.nlm.nih.gov/articles/PMC12314522/		fulltext/lee_2025_pmid40327605.xml	gene_editing	fulltext_xml
gene_editing	Lu X, Zhu Y, Wei C et al.	A multistep platform identifies spleen-tropic lipid nanoparticles for in vivo T cell-targeted delivery of gene-editing proteins	Science advances	2025	41124242	10.1126/sciadv.ady5579	PMC12542943	https://pmc.ncbi.nlm.nih.gov/articles/PMC12542943/	pdfs/lu_2025_pmid41124242.pdf	fulltext/lu_2025_pmid41124242.xml	gene_editing;lnp_engineering	downloaded
gene_editing	Mao K, Tan H, Cong X et al.	Optimized lipid nanoparticles enable effective CRISPR/Cas9-mediated gene editing in dendritic cells for enhanced immunotherapy	Acta pharmaceutica Sinica. B	2025	40041907	10.1016/j.apsb.2024.08.030	PMC11873634	https://pmc.ncbi.nlm.nih.gov/articles/PMC11873634/		fulltext/mao_2025_pmid40041907.xml	gene_editing	fulltext_xml
gene_editing	Masarwy R, Breier D, Stotsky-Oterin L et al.	Targeted CRISPR/Cas9 Lipid Nanoparticles Elicits Therapeutic Genome Editing in Head and Neck Cancer	Advanced science (Weinheim, Baden-Wurttemberg, Germany)	2025	39736115	10.1002/advs.202411032	PMC11831472	https://pmc.ncbi.nlm.nih.gov/articles/PMC11831472/		fulltext/masarwy_2025_pmid39736115.xml	gene_editing;lnp_engineering;clinical	fulltext_xml
gene_editing	Rouatbi N, Walters AA, Zam A et al.	CD47 Knock-Out Using CRISPR-Cas9 RNA Lipid Nanocarriers Results in Reduced Mesenchymal Glioblastoma Growth In Vivo	Advanced science (Weinheim, Baden-Wurttemberg, Germany)	2025	39888280	10.1002/advs.202407262	PMC11948039	https://pmc.ncbi.nlm.nih.gov/articles/PMC11948039/		fulltext/rouatbi_2025_pmid39888280.xml	gene_editing	fulltext_xml
gene_editing	Stauber D, Sosnick L, Ma Y et al.	CRISPR-Cas13d-Mediated Targeting of a Context-Specific Essential Gene Enables Selective Elimination of Uveal Melanoma	bioRxiv : the preprint server for biology	2025	40894775	10.1101/2025.08.21.671629	PMC12393512	https://pmc.ncbi.nlm.nih.gov/articles/PMC12393512/		fulltext/stauber_2025_pmid40894775.xml	gene_editing	fulltext_xml
gene_editing	Xue L, Zhao G, Gong N et al.	Combinatorial design of siloxane-incorporated lipid nanoparticles augments intracellular processing for tissue-specific mRNA therapeutic delivery	Nature nanotechnology	2025	39354147	10.1038/s41565-024-01747-6	PMC12207990	https://pmc.ncbi.nlm.nih.gov/articles/PMC12207990/			gene_editing;lnp_engineering	metadata_only
gene_editing	Xue Y, Wang C, Li H et al.	Lipid Nanoparticles Enhance mRNA Delivery to the Central Nervous System Upon Intrathecal Injection	Advanced materials (Deerfield Beach, Fla.)	2025	40317512	10.1002/adma.202417097	PMC12245596	https://pmc.ncbi.nlm.nih.gov/articles/PMC12245596/			gene_editing;lnp_engineering	metadata_only
gene_editing	Yang X, Li W, Yang S et al.	Gene Therapy with Enterovirus 3 C Protease: A Promising Strategy for Various Solid Tumors	Nature communications	2025	40340965	10.1038/s41467-025-59440-8	PMC12062448	https://pmc.ncbi.nlm.nih.gov/articles/PMC12062448/		fulltext/yang_2025_pmid40340965.xml	gene_editing	fulltext_xml
gene_editing	Zhang Y, Rabinovsky R, Deforzh E et al.	Lipid nanoparticle formulation for gene editing and RNA-based therapies for glioblastoma	Neuro-oncology	2025	40653819	10.1093/neuonc/noaf162	PMC12908484	https://pmc.ncbi.nlm.nih.gov/articles/PMC12908484/		fulltext/zhang_2025_pmid40653819.xml	gene_editing;lnp_engineering	fulltext_xml
gene_editing	Zhang Y, Shao B, Jiang K et al.	Fluorinated Ionizable Lipids for Efficient Spleen-Targeted mRNA Delivery in Cancer Immunotherapy	Journal of the American Chemical Society	2025	41162324	10.1021/jacs.5c13982		https://doi.org/10.1021/jacs.5c13982			gene_editing;lnp_engineering	metadata_only
gene_editing	Fieni C, Ciummo SL, Sorrentino C et al.	Prevention of prostate cancer metastasis by a CRISPR-delivering nanoplatform for interleukin-30 genome editing	Molecular therapy : the journal of the American Society of Gene Therapy	2024	39244641	10.1016/j.ymthe.2024.09.011	PMC11573607	https://pmc.ncbi.nlm.nih.gov/articles/PMC11573607/		fulltext/fieni_2024_pmid39244641.xml	gene_editing	fulltext_xml
gene_editing	Han EL, Padilla MS, Palanki R et al.	Predictive High-Throughput Platform for Dual Screening of mRNA Lipid Nanoparticle Blood-Brain Barrier Transfection and Crossing	Nano letters	2024	38259198	10.1021/acs.nanolett.3c03509	PMC11922166	https://pmc.ncbi.nlm.nih.gov/articles/PMC11922166/			gene_editing;lnp_engineering	metadata_only
gene_editing	Im SH, Jang M, Park JH et al.	Finely tuned ionizable lipid nanoparticles for CRISPR/Cas9 ribonucleoprotein delivery and gene editing	Journal of nanobiotechnology	2024	38609947	10.1186/s12951-024-02427-2	PMC11015636	https://pmc.ncbi.nlm.nih.gov/articles/PMC11015636/		fulltext/im_2024_pmid38609947.xml	gene_editing;lnp_engineering	fulltext_xml
gene_editing	Lian X, Chatterjee S, Sun Y et al.	Bone-marrow-homing lipid nanoparticles for genome editing in diseased and malignant haematopoietic stem cells	Nature nanotechnology	2024	38783058	10.1038/s41565-024-01680-8	PMC11757007	https://pmc.ncbi.nlm.nih.gov/articles/PMC11757007/			gene_editing	metadata_only
gene_editing	Rouatbi N, Walters AA, Costa PM et al.	RNA lipid nanoparticles as efficient in vivo CRISPR-Cas9 gene editing tool for therapeutic target validation in glioblastoma cancer stem cells	Journal of controlled release : official journal of the Controlled Release Society	2024	39284526	10.1016/j.jconrel.2024.09.019		https://doi.org/10.1016/j.jconrel.2024.09.019	pdfs/rouatbi_2024_pmid39284526.pdf		gene_editing	downloaded
gene_editing	Sarkar S, Moitra P, Duan W et al.	A Multifunctional Aptamer Decorated Lipid Nanoparticles for the Delivery of EpCAM-targeted CRISPR/Cas9 Plasmid for Efficacious In Vivo Tumor Regression	Advanced healthcare materials	2024	39212195	10.1002/adhm.202402259		https://doi.org/10.1002/adhm.202402259			gene_editing	metadata_only
gene_editing	Wang Y, Peng Y, Zi G et al.	Co-delivery of Cas9 mRNA and guide RNAs for editing of LGMN gene represses breast cancer cell metastasis	Scientific reports	2024	38582932	10.1038/s41598-024-58765-6	PMC10998893	https://pmc.ncbi.nlm.nih.gov/articles/PMC10998893/		fulltext/wang_2024_pmid38582932.xml	gene_editing	fulltext_xml
gene_editing	Xue L, Hamilton AG, Zhao G et al.	High-throughput barcoding of nanoparticles identifies cationic, degradable lipid-like materials for mRNA delivery to the lungs in female preclinical models	Nature communications	2024	38424061	10.1038/s41467-024-45422-9	PMC10904786	https://pmc.ncbi.nlm.nih.gov/articles/PMC10904786/		fulltext/xue_2024_pmid38424061.xml	gene_editing;lnp_engineering	fulltext_xml
gene_editing	Yang X, Zhou S, Zeng J et al.	A biodegradable lipid nanoparticle delivers a Cas9 ribonucleoprotein for efficient and safe in situ genome editing in melanoma	Acta biomaterialia	2024	39461690	10.1016/j.actbio.2024.10.030		https://doi.org/10.1016/j.actbio.2024.10.030			gene_editing;lnp_engineering	metadata_only
gene_editing	Zhao G, Ma Q, Yang H et al.	Base editing of the mutated TERT promoter inhibits liver tumor growth	Hepatology (Baltimore, Md.)	2024	38016019	10.1097/HEP.0000000000000700		https://doi.org/10.1097/HEP.0000000000000700			gene_editing;mrna_tf_reprogramming	metadata_only
gene_editing	Chen Z, Tian Y, Yang J et al.	Modular Design of Biodegradable Ionizable Lipids for Improved mRNA Delivery and Precise Cancer Metastasis Delineation In Vivo	Journal of the American Chemical Society	2023	37853662	10.1021/jacs.3c09143		https://doi.org/10.1021/jacs.3c09143			gene_editing;lnp_engineering	metadata_only
gene_editing	Davis A, Morris KV, Shevchenko G	Hypoxia-directed tumor targeting of CRISPR-Cas9 and HSV-TK suicide gene therapy using lipid nanoparticles	Molecular therapy. Methods & clinical development	2022	35402634	10.1016/j.omtm.2022.03.008	PMC8971340	https://pmc.ncbi.nlm.nih.gov/articles/PMC8971340/		fulltext/davis_2022_pmid35402634.xml	gene_editing;suicide_enzyme_toxin;mrna_tf_reprogramming	fulltext_xml
gene_editing	Farbiak L, Cheng Q, Wei T et al.	All-In-One Dendrimer-Based Lipid Nanoparticles Enable Precise HDR-Mediated Gene Editing In Vivo	Advanced materials (Deerfield Beach, Fla.)	2021	34137093	10.1002/adma.202006619	PMC10041668	https://pmc.ncbi.nlm.nih.gov/articles/PMC10041668/			gene_editing	metadata_only
gene_editing	Ho TC, Kim HS, Chen Y et al.	Scaffold-mediated CRISPR-Cas9 delivery system for acute myeloid leukemia therapy	Science advances	2021	34138728	10.1126/sciadv.abg3217	PMC8133753	https://pmc.ncbi.nlm.nih.gov/articles/PMC8133753/		fulltext/ho_2021_pmid34138728.xml	gene_editing	fulltext_xml
gene_editing	Rosenblum D, Gutkin A, Kedmi R et al.	CRISPR-Cas9 genome editing using targeted lipid nanoparticles for cancer therapy	Science advances	2020	33208369	10.1126/sciadv.abc9450	PMC7673804	https://pmc.ncbi.nlm.nih.gov/articles/PMC7673804/		fulltext/rosenblum_2020_pmid33208369.xml	gene_editing;lnp_engineering	fulltext_xml
gene_editing	Wei T, Cheng Q, Min YL et al.	Systemic nanoparticle delivery of CRISPR-Cas9 ribonucleoproteins for effective tissue specific genome editing	Nature communications	2020	32591530	10.1038/s41467-020-17029-3	PMC7320157	https://pmc.ncbi.nlm.nih.gov/articles/PMC7320157/	pdfs/wei_2020_pmid32591530.pdf	fulltext/wei_2020_pmid32591530.xml	gene_editing;lnp_engineering	downloaded
gene_editing	Chang J, Chen X, Glass Z et al.	Integrating Combinatorial Lipid Nanoparticle and Chemically Modified Protein for Intracellular Delivery and Genome Editing	Accounts of chemical research	2019	30586281	10.1021/acs.accounts.8b00493	PMC6513672	https://pmc.ncbi.nlm.nih.gov/articles/PMC6513672/			gene_editing;lnp_engineering	metadata_only
in_vivo_car	Bajbouj K, Xiao Z, Todd L et al.	Targeted Lipid Nanoparticle Delivery of FAP-CAR mRNA Enables Potent In Vivo T-cell Engineering against Pancreatic Tumors	Cancer immunology research	2026	41686204	10.1158/2326-6066.CIR-25-0663		https://doi.org/10.1158/2326-6066.CIR-25-0663			in_vivo_car;lnp_engineering	metadata_only
in_vivo_car	Chen W, Wang D, Li J et al.	LNP-Delivered CAR-mRNA Enables in Vivo CAR-Macrophage Production for TYRP1-Targeted Therapy of Choroidal Melanoma	Current eye research	2026	41960698	10.1080/02713683.2026.2648868		https://doi.org/10.1080/02713683.2026.2648868			in_vivo_car;mrna_tf_reprogramming	metadata_only
in_vivo_car	Fu Z, Zhao X, Zhang Q et al.	Synthetic SIGLEC9-based chimeric switch receptor augments the efficacy of CAR macrophages against glioblastoma	Proceedings of the National Academy of Sciences of the United States of America	2026	41843671	10.1073/pnas.2519819123	PMC13012106	https://pmc.ncbi.nlm.nih.gov/articles/PMC13012106/			in_vivo_car;circrna;mrna_tf_reprogramming;lnp_engineering	metadata_only
in_vivo_car	Lemgart VT, Sawyer AJ, Kuhlman W et al.	Reprogramming CD22 CAR-T cells in vivo using CD8-targeted mRNA-LNPs to treat hematological malignancies	Molecular therapy : the journal of the American Society of Gene Therapy	2026	41691371	10.1016/j.ymthe.2026.02.020	PMC13154270	https://pmc.ncbi.nlm.nih.gov/articles/PMC13154270/			in_vivo_car;mrna_antibody;mrna_tf_reprogramming;lnp_engineering	metadata_only
in_vivo_car	Wang M, Liao Q, Bai S et al.	Co-Delivery of Multiple RNAs via Lipid Nanoparticles Enables Precise Gene Editing of CAR-T Cells	Advanced healthcare materials	2026	40879055	10.1002/adhm.202501475		https://doi.org/10.1002/adhm.202501475			in_vivo_car;gene_editing	metadata_only
in_vivo_car	Xu Z, Qiu HW, Xu Y et al.	Fluorinated lipid nanoparticles enable in vivo CAR-macrophage therapy in solid tumor and enhance anti PD-L1 immunotherapy	Biomaterials	2026	41819724	10.1016/j.biomaterials.2026.124093		https://doi.org/10.1016/j.biomaterials.2026.124093			in_vivo_car;mrna_cytokine;mrna_tf_reprogramming;lnp_engineering	metadata_only
in_vivo_car	Zeng J, Papp TE, Akyianu A et al.	Rapid receptor internalization potentiates CD7-targeted lipid nanoparticles for efficient mRNA delivery to T cells and in vivo CAR T-cell engineering	Journal of controlled release : official journal of the Controlled Release Society	2026	42173446	10.1016/j.jconrel.2026.115043		https://doi.org/10.1016/j.jconrel.2026.115043			in_vivo_car;lnp_engineering	metadata_only
in_vivo_car	Bimbo JF, van Diest E, Murphy DE et al.	T cell-specific non-viral DNA delivery and in vivo CAR-T generation using targeted lipid nanoparticles	Journal for immunotherapy of cancer	2025	40659448	10.1136/jitc-2025-011759	PMC12258353	https://pmc.ncbi.nlm.nih.gov/articles/PMC12258353/		fulltext/bimbo_2025_pmid40659448.xml	in_vivo_car;mrna_antibody;mrna_cytokine;lnp_engineering	fulltext_xml
in_vivo_car	Han JH, Fagan E, Yeom K et al.	In Situ Chimeric Antigen Receptor Macrophage Therapy via Co-Delivery of mRNA and Immunostimulant	ACS nano	2025	41289602	10.1021/acsnano.5c09138		https://doi.org/10.1021/acsnano.5c09138			in_vivo_car;mrna_cytokine;mrna_tf_reprogramming	metadata_only
in_vivo_car	Wang W, Hu K, Xue J et al.	In vivo FAP-CAR macrophages enhance chemotherapy and immunotherapy against pancreatic cancer by removing the fibrosis barrier	Journal of controlled release : official journal of the Controlled Release Society	2025	40425095	10.1016/j.jconrel.2025.113888		https://doi.org/10.1016/j.jconrel.2025.113888			in_vivo_car;mrna_tf_reprogramming	metadata_only
in_vivo_car	Zhang N, Seo JW, Robinson E et al.	Development of an in situ CAR-T cell protocol through optical and PSMA-targeted PET imaging	Proceedings of the National Academy of Sciences of the United States of America	2025	40493195	10.1073/pnas.2504950122	PMC12184651	https://pmc.ncbi.nlm.nih.gov/articles/PMC12184651/		fulltext/zhang_2025_pmid40493195.xml	in_vivo_car;mrna_cytokine	fulltext_xml
in_vivo_car	Zhou L, Song Q, Zhang X et al.	In vivo generation of CAR macrophages via the enucleated mesenchymal stem cell delivery system for glioblastoma therapy	Proceedings of the National Academy of Sciences of the United States of America	2025	40658861	10.1073/pnas.2426724122	PMC12304911	https://pmc.ncbi.nlm.nih.gov/articles/PMC12304911/		fulltext/zhou_2025_pmid40658861.xml	in_vivo_car	fulltext_xml
in_vivo_car		In Vivo CAR Monocytes Show Efficacy in Mice	Cancer discovery	2024	37943022	10.1158/2159-8290.CD-NB2023-0083		https://doi.org/10.1158/2159-8290.CD-NB2023-0083			in_vivo_car;mrna_tf_reprogramming	metadata_only
in_vivo_car	Billingsley MM, Gong N, Mukalel AJ et al.	In Vivo mRNA CAR T Cell Engineering via Targeted Ionizable Lipid Nanoparticles with Extrahepatic Tropism	Small (Weinheim an der Bergstrasse, Germany)	2024	38072809	10.1002/smll.202304378		https://doi.org/10.1002/smll.202304378			in_vivo_car;mrna_antibody;mrna_cytokine;lnp_engineering	metadata_only
in_vivo_car	Álvarez-Benedicto E, Tian Z, Chatterjee S et al.	Spleen SORT LNP Generated in situ CAR T Cells Extend Survival in a Mouse Model of Lymphoreplete B Cell Lymphoma	Angewandte Chemie (International ed. in English)	2023	37651468	10.1002/anie.202310395	PMC10826899	https://pmc.ncbi.nlm.nih.gov/articles/PMC10826899/			in_vivo_car;mrna_antibody;lnp_engineering	metadata_only
lnp_engineering	Darji S, Qu F, Henager M et al.	Optimizing mRNA delivery with targeted elastin-like polypeptide-based LENN formulations: Insights into the endocytosis mechanism	Proceedings of the National Academy of Sciences of the United States of America	2026	41499406	10.1073/pnas.2502486122	PMC12799166	https://pmc.ncbi.nlm.nih.gov/articles/PMC12799166/		fulltext/darji_2026_pmid41499406.xml	lnp_engineering	fulltext_xml
lnp_engineering	Fu J, Liu Y, Zhong Z et al.	mRNA lipid-nanoparticle-mediated mitochondrial apoptosis augments adoptive T cell immunotherapy	Cell reports. Medicine	2026	41916290	10.1016/j.xcrm.2026.102706	PMC13130659	https://pmc.ncbi.nlm.nih.gov/articles/PMC13130659/	pdfs/fu_2026_pmid41916290.pdf	fulltext/fu_2026_pmid41916290.xml	lnp_engineering	downloaded
lnp_engineering	Lei S, Li J, Zhu M et al.	Chimeric Antigen Receptor-Engineered Cell Membrane-Coated Nanoparticles Promote Dual-Targeted mRNA-Based Cancer Gene Therapy	ACS nano	2025	40227438	10.1021/acsnano.4c18153		https://doi.org/10.1021/acsnano.4c18153			lnp_engineering	metadata_only
lnp_engineering	Xue L, Gong N, Shepherd SJ et al.	Rational Design of Bisphosphonate Lipid-like Materials for mRNA Delivery to the Bone Microenvironment	Journal of the American Chemical Society	2022	35616998	10.1021/jacs.2c02706		https://doi.org/10.1021/jacs.2c02706			lnp_engineering	metadata_only
mrna_antibody	Che J, Guo YY, Guo L et al.	Intraperitoneal Co-Delivery of Claudin18.2×41BB and EpCAM×CD3 Bispecific Antibodies via mRNA-LNPs Synergistically Suppresses Gastric Cancer Peritoneal Metastasis Through T Cell Co-Activation	International journal of nanomedicine	2026	41884275	10.2147/IJN.S577606	PMC13011852	https://pmc.ncbi.nlm.nih.gov/articles/PMC13011852/	pdfs/che_2026_pmid41884275.pdf	fulltext/che_2026_pmid41884275.xml	mrna_antibody	downloaded
mrna_antibody	Choy OT, Fletcher NL, Huda P et al.	Lipid Nanoparticles with Side-Chain Polymer Coating for Targeted mRNA Delivery through Nanobody Attachment	Bioconjugate chemistry	2026	41885077	10.1021/acs.bioconjchem.6c00045		https://doi.org/10.1021/acs.bioconjchem.6c00045			mrna_antibody;lnp_engineering	metadata_only
mrna_antibody	Hiraki T, Yamamoto K, Chang YH et al.	Development of hematopoietic stem cell-targeted lipid nanoparticles through lipid composition optimization	Experimental hematology	2026	41887390	10.1016/j.exphem.2026.105423		https://doi.org/10.1016/j.exphem.2026.105423			mrna_antibody;mrna_tumor_suppressor;gene_editing;lnp_engineering	metadata_only
mrna_antibody	Kelly MD, Vu TQ, Iyer AU et al.	DNA-directed assembly of multivalent lipid nanoparticles for targeted T cell gene delivery	Journal of controlled release : official journal of the Controlled Release Society	2026	41916505	10.1016/j.jconrel.2026.114885		https://doi.org/10.1016/j.jconrel.2026.114885			mrna_antibody;lnp_engineering	metadata_only
mrna_antibody	Pan Y, Chen R, Lv X et al.	Targeted delivery of IFN-α-anti-GPC3 fusion protein via mRNA-LNP platform elicits potent anti-tumor immunity in hepatocellular carcinoma	Drug delivery and translational research	2026	40908442	10.1007/s13346-025-01911-y		https://doi.org/10.1007/s13346-025-01911-y			mrna_antibody;mrna_cytokine	metadata_only
mrna_antibody	Zhang H, Miao J, Gao L et al.	Co-delivering macrophage engager mRNA and PD-L1 antibody via tumor-responsive nanoparticles for glioblastoma immunotherapy	Nature communications	2026	41965349	10.1038/s41467-026-71646-y	PMC13247073	https://pmc.ncbi.nlm.nih.gov/articles/PMC13247073/	pdfs/zhang_2026_pmid41965349.pdf	fulltext/zhang_2026_pmid41965349.xml	mrna_antibody;mrna_tf_reprogramming	downloaded
mrna_antibody	Zhu C, Wang J, Rahman MM et al.	Tumor mRNA-lipid nanoparticles via chimeric nanobody-lipid co-assembly	Theranostics	2026	41346710	10.7150/thno.123633	PMC12674939	https://pmc.ncbi.nlm.nih.gov/articles/PMC12674939/	pdfs/zhu_2026_pmid41346710.pdf	fulltext/zhu_2026_pmid41346710.xml	mrna_antibody	downloaded
mrna_antibody	Zhu Z, Li J, Lu Q et al.	A novel CLDN6 nanobody-based bispecific T-cell engager delivered by self-amplifying RNA platform exhibits potent antitumor efficacy	Journal of nanobiotechnology	2026	41882748	10.1186/s12951-026-04319-z	PMC13141281	https://pmc.ncbi.nlm.nih.gov/articles/PMC13141281/		fulltext/zhu_2026_pmid41882748.xml	mrna_antibody;mrna_cytokine;sarna_replicon;lnp_engineering	fulltext_xml
mrna_antibody	Chen J, Cen Q, Hu R et al.	Administration of lipid nanoparticle-encapsulated mRNA encoding CCR7, CXCL16 and GITRL effectively mobilizes antitumor T cell immunity	International journal of biological macromolecules	2025	40451345	10.1016/j.ijbiomac.2025.144766		https://doi.org/10.1016/j.ijbiomac.2025.144766			mrna_antibody	metadata_only
mrna_antibody	Chu WM, Ma L, Hew B et al.	Immunotherapy against colorectal cancer via delivery of anti-PD-L1 nanobody mRNA	eGastroenterology	2025	41098802	10.1136/egastro-2024-100106	PMC12519438	https://pmc.ncbi.nlm.nih.gov/articles/PMC12519438/		fulltext/chu_2025_pmid41098802.xml	mrna_antibody;lnp_engineering	fulltext_xml
mrna_antibody	Escudé Martinez de Castilla P, Verdi V, de Voogt W et al.	Nanobody-Decorated Lipid Nanoparticles for Enhanced mRNA Delivery to Tumors In Vivo	Advanced healthcare materials	2025	40613352	10.1002/adhm.202500605	PMC12447046	https://pmc.ncbi.nlm.nih.gov/articles/PMC12447046/	pdfs/escud_2025_pmid40613352.pdf	fulltext/escud_2025_pmid40613352.xml	mrna_antibody;lnp_engineering	downloaded
mrna_antibody	Huang Y, Liu S, Zhang X et al.	Organ-specific delivery of an mRNA-encoded bispecific T cell engager targeting glypican-3 in hepatocellular carcinoma	Nature communications	2025	41397962	10.1038/s41467-025-66087-y	PMC12705655	https://pmc.ncbi.nlm.nih.gov/articles/PMC12705655/		fulltext/huang_2025_pmid41397962.xml	mrna_antibody;lnp_engineering;clinical	fulltext_xml
mrna_antibody	Niu D, Ma X, Zhu J et al.	Local delivery of IL-15 and anti-PD-L1 nanobody by in vitro-transcribed circILNb elicits superior antitumor immunity in cold tumors	Cell reports. Medicine	2025	41075789	10.1016/j.xcrm.2025.102413	PMC12629784	https://pmc.ncbi.nlm.nih.gov/articles/PMC12629784/		fulltext/niu_2025_pmid41075789.xml	mrna_antibody;mrna_cytokine;circrna	fulltext_xml
mrna_antibody	Park W, Choi J, Hwang J et al.	Apolipoprotein Fusion Enables Spontaneous Functionalization of mRNA Lipid Nanoparticles with Antibody for Targeted Cancer Therapy	ACS nano	2025	39908463	10.1021/acsnano.4c16562	PMC11841042	https://pmc.ncbi.nlm.nih.gov/articles/PMC11841042/	pdfs/park_2025_pmid39908463.pdf	fulltext/park_2025_pmid39908463.xml	mrna_antibody;mrna_tumor_suppressor	downloaded
mrna_antibody	Hu L, Zhang S, Sienkiewicz J et al.	HER2-CD3-Fc Bispecific Antibody-Encoding mRNA Delivered by Lipid Nanoparticles Suppresses HER2-Positive Tumor Growth	Vaccines	2024	39066446	10.3390/vaccines12070808	PMC11281407	https://pmc.ncbi.nlm.nih.gov/articles/PMC11281407/		fulltext/hu_2024_pmid39066446.xml	mrna_antibody;mrna_cytokine	fulltext_xml
mrna_antibody	Golubovskaya V, Sienkiewicz J, Sun J et al.	mRNA-Lipid Nanoparticle (LNP) Delivery of Humanized EpCAM-CD3 Bispecific Antibody Significantly Blocks Colorectal Cancer Tumor Growth	Cancers	2023	37345198	10.3390/cancers15102860	PMC10216523	https://pmc.ncbi.nlm.nih.gov/articles/PMC10216523/		fulltext/golubovskaya_2023_pmid37345198.xml	mrna_antibody;mrna_cytokine	fulltext_xml
mrna_antibody	Huang C, Duan X, Wang J et al.	Lipid Nanoparticle Delivery System for mRNA Encoding B7H3-redirected Bispecific Antibody Displays Potent Antitumor Effects on Malignant Tumors	Advanced science (Weinheim, Baden-Wurttemberg, Germany)	2023	36403209	10.1002/advs.202205532	PMC9875623	https://pmc.ncbi.nlm.nih.gov/articles/PMC9875623/		fulltext/huang_2023_pmid36403209.xml	mrna_antibody;lnp_engineering	fulltext_xml
mrna_antibody	Wang Y, Tiruthani K, Li S et al.	mRNA Delivery of a Bispecific Single-Domain Antibody to Polarize Tumor-Associated Macrophages and Synergize Immunotherapy against Liver Malignancies	Advanced materials (Deerfield Beach, Fla.)	2021	33945178	10.1002/adma.202007603	PMC8240965	https://pmc.ncbi.nlm.nih.gov/articles/PMC8240965/			mrna_antibody;lnp_engineering	metadata_only
mrna_antibody	Wu L, Wang W, Tian J et al.	Engineered mRNA-expressed bispecific antibody prevent intestinal cancer via lipid nanoparticle delivery	Bioengineered	2021	34895063	10.1080/21655979.2021.2003666	PMC8810065	https://pmc.ncbi.nlm.nih.gov/articles/PMC8810065/		fulltext/wu_2021_pmid34895063.xml	mrna_antibody	fulltext_xml
mrna_cytokine	Gupta A, Das R, Reed K et al.	Immune-remodeling mRNAs expressing IRF8 or NIK generate durable antitumor immunity in multiple cancer models	Nature biotechnology	2026	42129506	10.1038/s41587-026-03115-2	PMC13242704	https://pmc.ncbi.nlm.nih.gov/articles/PMC13242704/			mrna_cytokine;mrna_tf_reprogramming	metadata_only
